,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
26,652,0,0,9.0,9.0,266273.0,206.0,6840.0,Marcos Llorente Moreno,Marcos Llorente,6.0,True,9.0,Right Defensive Midfield,93.0,226161.0,Marcos Llorente,Marcos Llorente Moreno,1995-01-30,24.0,182.88,73.0,CDM,Spain,79.0,87.0,16000000.0,110000.0,Right,1.0,3.0,3.0,Medium/ Medium,Lean,36000000.0,Real Madrid,86.0,SUB,18.0,2014-11-28,2021,,,,,56.0,39.0,61.0,84.0,44.0,68.0,55.0,51.0,82.0,78.0,65.0,59.0,64.0,74.0,69.0,64.0,66.0,75.0,72.0,56.0,65.0,82.0,65.0,76.0,53.0,76.0,76.0,80.0,72.0,13.0,6.0,6.0,11.0,15.0,,,62+2,62+2,62+2,66+2,67+2,67+2,67+2,66+2,70+2,70+2,70+2,69+2,75+2,75+2,75+2,69+2,73+2,78+2,78+2,78+2,73+2,72+2,74+2,74+2,74+2,72+2,230.0,97.64319847121298,38.20820809743117
27,1972,0,0,18.0,18.0,3788754.0,914.0,7002.0,Rafael Tolói,,25.0,False,0.0,Substitute,24.0,187598.0,Rafael Tolói,Rafael Tolói,1990-10-10,28.0,185.42,74.8,CB,Brazil,78.0,80.0,10000000.0,27000.0,Right,2.0,2.0,2.0,High/ Medium,Lean,17800000.0,Atalanta,76.0,RCB,2.0,2015-08-26,2021,,,,,44.0,28.0,76.0,66.0,30.0,58.0,41.0,70.0,68.0,66.0,66.0,68.0,63.0,78.0,66.0,75.0,76.0,53.0,69.0,62.0,78.0,82.0,40.0,50.0,64.0,74.0,77.0,82.0,80.0,11.0,12.0,16.0,16.0,8.0,,,57+2,57+2,57+2,56+2,57+2,57+2,57+2,56+2,58+2,58+2,58+2,57+2,62+2,62+2,62+2,57+2,68+2,72+2,72+2,72+2,68+2,71+2,76+2,76+2,76+2,71+2,81.0,33.754728721516244,37.50525413501805
28,1946,0,0,2.0,2.0,3788752.0,780.0,3593.0,Renato Júnior Luz Sanches,Renato Sanches,16.0,False,0.0,Substitute,15.0,230767.0,Renato Sanches,Renato Júnior Luz Sanches,1997-08-18,21.0,175.26,69.9,CM,Portugal,75.0,84.0,10000000.0,41000.0,Right,3.0,4.0,3.0,High/ High,Normal,18500000.0,FC Bayern München,85.0,SUB,35.0,2016-07-01,2021,Portugal,82.0,SUB,8.0,60.0,65.0,64.0,76.0,68.0,77.0,59.0,68.0,70.0,77.0,79.0,77.0,76.0,72.0,90.0,85.0,79.0,86.0,76.0,77.0,90.0,69.0,70.0,67.0,68.0,68.0,73.0,70.0,64.0,5.0,12.0,6.0,13.0,14.0,#Engine,"Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only)",72+3,72+3,72+3,72+3,73+3,73+3,73+3,72+3,73+3,73+3,73+3,73+3,73+3,73+3,73+3,73+3,72+3,73+3,73+3,73+3,72+3,71+3,72+3,72+3,72+3,71+3,186.0,76.54662642412839,37.03869020522342
29,1720,0,0,19.0,19.0,3788741.0,909.0,8963.0,Caglar Söyüncü,,4.0,True,5.0,Left Center Back,93.0,232119.0,C. Söyüncü,Çağlar Söyüncü,1996-05-23,22.0,185.42,82.1,CB,Turkey,74.0,82.0,7000000.0,39000.0,Right,1.0,4.0,2.0,Medium/ Medium,Normal,14700000.0,Leicester City,78.0,SUB,4.0,2018-08-09,2023,Turkey,76.0,LCB,6.0,46.0,37.0,68.0,56.0,48.0,57.0,39.0,37.0,55.0,59.0,67.0,72.0,64.0,68.0,58.0,65.0,68.0,67.0,78.0,42.0,81.0,71.0,42.0,49.0,52.0,59.0,69.0,82.0,79.0,6.0,7.0,7.0,7.0,7.0,,,55+2,55+2,55+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,54+2,55+2,57+2,57+2,57+2,55+2,65+2,67+2,67+2,67+2,65+2,68+2,73+2,73+2,73+2,68+2,187.0,74.23185901942072,35.726563164427084
30,1978,0,0,13.0,13.0,3788755.0,907.0,34794.0,Neco Williams,,3.0,False,0.0,Substitute,3.0,138786.0,B. Williams,Ben Williams,1982-08-27,36.0,187.96,86.2,GK,England,58.0,58.0,30000.0,1000.0,Right,1.0,2.0,1.0,Medium/ Medium,Normal,56000.0,Bolton Wanderers,68.0,RES,27.0,2018-08-03,2019,,,,,13.0,12.0,13.0,28.0,13.0,19.0,9.0,13.0,32.0,29.0,50.0,46.0,61.0,64.0,52.0,22.0,71.0,28.0,70.0,13.0,38.0,23.0,14.0,37.0,38.0,67.0,11.0,13.0,15.0,54.0,58.0,53.0,55.0,56.0,,"GK Long Throw,Comes For Crosses",,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,24.56179471189799,35.6542181301745
31,1792,0,0,16.0,16.0,3788744.0,773.0,5538.0,Denis Lemi Zakaria Lako Lado,Denis Zakaria,6.0,False,0.0,Substitute,30.0,229261.0,D. Zakaria,Denis Lemi Zakaria Lako Lado,1996-11-20,22.0,190.5,79.8,"CM,CDM",Switzerland,77.0,85.0,13000000.0,21000.0,Right,1.0,3.0,3.0,Medium/ Medium,Normal,24700000.0,Borussia Mönchengladbach,79.0,SUB,8.0,2017-07-01,2022,Switzerland,77.0,SUB,17.0,65.0,60.0,65.0,80.0,28.0,74.0,62.0,46.0,79.0,79.0,74.0,86.0,68.0,73.0,64.0,70.0,65.0,79.0,83.0,53.0,88.0,78.0,63.0,76.0,38.0,74.0,82.0,79.0,77.0,12.0,12.0,7.0,13.0,11.0,,,68+2,68+2,68+2,71+2,71+2,71+2,71+2,71+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,76+2,79+2,79+2,79+2,76+2,76+2,78+2,78+2,78+2,76+2,30.0,11.690272309157233,35.0708169274717
32,282,0,0,17.0,17.0,16196.0,220.0,5463.0,Luka Modrić,,10.0,True,13.0,Right Center Midfield,94.0,226107.0,L. Marić,Luka Marić,1987-04-25,31.0,182.88,78.0,CB,Croatia,61.0,61.0,170000.0,1000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,230000.0,Arka Gdynia,65.0,RCB,23.0,2018-07-07,2019,,,,,35.0,24.0,53.0,64.0,33.0,56.0,40.0,63.0,58.0,58.0,58.0,61.0,51.0,57.0,52.0,42.0,55.0,64.0,68.0,35.0,64.0,62.0,18.0,38.0,58.0,53.0,57.0,59.0,57.0,12.0,12.0,7.0,6.0,14.0,,,44+2,44+2,44+2,46+2,45+2,45+2,45+2,46+2,48+2,48+2,48+2,49+2,52+2,52+2,52+2,49+2,56+2,59+2,59+2,59+2,56+2,57+2,59+2,59+2,59+2,57+2,311.0,119.06281029048209,34.455475646763304
33,827,0,0,5.0,5.0,267076.0,220.0,5456.0,Mateo Kovačić,,16.0,True,11.0,Left Defensive Midfield,85.0,207410.0,M. Kovačić,Mateo Kovačić,1994-05-06,24.0,175.26,78.0,CM,Croatia,83.0,89.0,35000000.0,165000.0,Right,3.0,4.0,4.0,High/ High,Normal,,Chelsea,83.0,SUB,17.0,,"Jun 30, 2019",,,,,73.0,62.0,42.0,87.0,76.0,88.0,78.0,68.0,82.0,89.0,84.0,74.0,85.0,74.0,85.0,79.0,63.0,82.0,65.0,75.0,77.0,76.0,71.0,88.0,59.0,81.0,69.0,74.0,63.0,9.0,5.0,6.0,7.0,7.0,"#Dribbler,#Playmaker  ,#Complete Midfielder","Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",71+3,71+3,71+3,79+3,78+3,78+3,78+3,79+3,82+3,82+3,82+3,80+3,82+3,82+3,82+3,80+3,76+3,78+3,78+3,78+3,76+3,74+3,69+3,69+3,69+3,74+3,259.0,97.76107915886155,33.97103136794417
34,278,0,0,27.0,27.0,16190.0,213.0,13360.0,Quincy Anton Promes,Quincy Promes,21.0,True,16.0,Left Midfield,94.0,208808.0,Q. Promes,Quincy Anton Promes,1992-01-04,27.0,175.26,72.1,"LM,ST,RM",Netherlands,83.0,83.0,28000000.0,28000.0,Right,2.0,4.0,5.0,High/ Low,Lean,58800000.0,Sevilla FC,80.0,LM,21.0,2018-08-31,2023,Netherlands,81.0,RM,9.0,79.0,86.0,60.0,78.0,69.0,84.0,75.0,76.0,73.0,82.0,90.0,91.0,87.0,82.0,79.0,82.0,82.0,83.0,61.0,83.0,60.0,33.0,79.0,81.0,74.0,78.0,36.0,30.0,32.0,10.0,13.0,6.0,7.0,13.0,"#Speedster,#Acrobat,#Clinical Finisher,#Complete Forward","Power Free-Kick,Selfish,Flair,Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only)",79+2,79+2,79+2,83+2,82+2,82+2,82+2,83+2,81+2,81+2,81+2,82+2,75+2,75+2,75+2,82+2,63+2,58+2,58+2,58+2,63+2,59+2,49+2,49+2,49+2,59+2,40.0,15.068986801209086,33.905220302720444
35,899,0,0,22.0,22.0,303377.0,217.0,8118.0,Frenkie de Jong,,21.0,True,13.0,Right Center Midfield,96.0,228702.0,F. de Jong,Frenkie de Jong,1997-05-12,21.0,154.94,69.9,"CM,CDM,CB",Netherlands,82.0,89.0,31000000.0,20000.0,Right,1.0,3.0,4.0,Medium/ Medium,Lean,49600000.0,Ajax,78.0,LDM,21.0,2015-08-25,2022,Netherlands,81.0,LDM,7.0,75.0,52.0,64.0,87.0,64.0,86.0,82.0,64.0,82.0,88.0,80.0,78.0,84.0,83.0,78.0,68.0,76.0,74.0,69.0,57.0,64.0,78.0,66.0,85.0,45.0,86.0,69.0,73.0,70.0,7.0,13.0,10.0,10.0,9.0,#Dribbler,"Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",70+2,70+2,70+2,77+2,76+2,76+2,76+2,77+2,79+2,79+2,79+2,79+2,80+2,80+2,80+2,79+2,77+2,78+2,78+2,78+2,77+2,76+2,72+2,72+2,72+2,76+2,289.0,108.8152419591543,33.88709957205497
36,223,0,0,26.0,26.0,16109.0,209.0,12555.0,Okay Yokuşlu,,5.0,True,9.0,Right Defensive Midfield,45.0,205201.0,O. Yokuşlu,Okay Yokuşlu,1994-03-09,24.0,190.5,86.2,"CDM,CB",Turkey,77.0,83.0,10500000.0,19000.0,Right,1.0,4.0,3.0,Medium/ High,Lean,24200000.0,RC Celta,77.0,RCM,5.0,2018-07-02,2023,Turkey,76.0,LDM,5.0,67.0,65.0,78.0,77.0,70.0,74.0,72.0,65.0,72.0,77.0,72.0,74.0,62.0,72.0,62.0,79.0,70.0,87.0,83.0,75.0,81.0,76.0,68.0,71.0,60.0,72.0,73.0,76.0,71.0,12.0,16.0,10.0,13.0,7.0,,"Playmaker (CPU AI Only),Power Header",73+2,73+2,73+2,71+2,72+2,72+2,72+2,71+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,74+2,76+2,76+2,76+2,74+2,74+2,76+2,76+2,76+2,74+2,95.0,35.6372784990032,33.76163226221356
37,10,0,0,9.0,9.0,15946.0,217.0,6374.0,Nélson Cabral Semedo,Nélson Semedo,2.0,True,2.0,Right Back,45.0,227928.0,Nélson Semedo,Nélson Cabral Semedo,1993-11-16,25.0,152.4,67.1,RB,Portugal,81.0,86.0,20000000.0,125000.0,Right,2.0,3.0,4.0,Medium/ High,Lean,42500000.0,FC Barcelona,86.0,SUB,2.0,2017-07-14,2022,,,,,74.0,50.0,58.0,73.0,42.0,80.0,61.0,30.0,65.0,78.0,91.0,92.0,88.0,82.0,83.0,74.0,80.0,91.0,62.0,60.0,77.0,80.0,72.0,62.0,38.0,75.0,75.0,78.0,79.0,16.0,12.0,10.0,14.0,12.0,"#Speedster,#Acrobat",Speed Dribbler (CPU AI Only),69+2,69+2,69+2,74+2,73+2,73+2,73+2,74+2,72+2,72+2,72+2,76+2,73+2,73+2,73+2,76+2,80+2,75+2,75+2,75+2,80+2,79+2,74+2,74+2,74+2,79+2,179.0,66.656438359005,33.51441034810307
38,146,0,0,15.0,15.0,16056.0,218.0,5214.0,William Silva de Carvalho,William Carvalho,14.0,True,11.0,Left Defensive Midfield,95.0,207566.0,William Carvalho,William Silva de Carvalho,1992-04-07,26.0,187.96,83.0,"CDM,CM",Portugal,83.0,86.0,27000000.0,35000.0,Right,3.0,4.0,3.0,Medium/ Medium,Normal,58700000.0,Real Betis,80.0,CDM,14.0,2018-07-13,2023,Portugal,82.0,CDM,14.0,68.0,52.0,73.0,81.0,50.0,78.0,79.0,50.0,84.0,80.0,62.0,67.0,51.0,75.0,51.0,70.0,69.0,85.0,92.0,59.0,78.0,81.0,64.0,81.0,60.0,89.0,82.0,83.0,67.0,6.0,6.0,5.0,14.0,14.0,#Strength,"Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only)",68+3,68+3,68+3,70+3,71+3,71+3,71+3,70+3,73+3,73+3,73+3,73+3,78+3,78+3,78+3,73+3,76+3,80+3,80+3,80+3,76+3,75+3,79+3,79+3,79+3,75+3,81.0,29.78294337065647,33.09215930072941
39,928,0,0,13.0,13.0,303473.0,213.0,20033.0,Luuk de Jong,,19.0,True,23.0,Center Forward,65.0,189805.0,L. de Jong,Luuk de Jong,1990-08-27,28.0,187.96,86.2,ST,Netherlands,80.0,80.0,16000000.0,23000.0,Right,2.0,3.0,2.0,Medium/ High,Normal,22400000.0,PSV,76.0,ST,9.0,2014-07-12,2021,Netherlands,81.0,SUB,19.0,66.0,79.0,93.0,76.0,83.0,66.0,63.0,66.0,64.0,76.0,53.0,57.0,58.0,81.0,60.0,84.0,81.0,83.0,84.0,69.0,52.0,38.0,84.0,69.0,65.0,77.0,44.0,43.0,37.0,16.0,10.0,8.0,8.0,11.0,,"Leadership,Power Header,Target Forward",78+2,78+2,78+2,70+2,74+2,74+2,74+2,70+2,72+2,72+2,72+2,71+2,70+2,70+2,70+2,71+2,59+2,60+2,60+2,60+2,59+2,58+2,57+2,57+2,57+2,58+2,13.0,4.768514973434424,33.01279596993063
40,1429,0,0,19.0,19.0,3753995.0,33.0,3621.0,Eden Hazard,,10.0,True,21.0,Left Wing,96.0,183277.0,E. Hazard,Eden Hazard,1991-01-07,28.0,172.72,76.2,"LW,CF",Belgium,91.0,91.0,93000000.0,340000.0,Right,4.0,4.0,4.0,High/ Medium,Normal,172100000.0,Chelsea,83.0,LW,10.0,2012-07-01,2020,Belgium,85.0,LF,10.0,81.0,84.0,61.0,89.0,80.0,95.0,83.0,79.0,83.0,94.0,94.0,88.0,95.0,90.0,94.0,82.0,56.0,83.0,66.0,80.0,54.0,41.0,87.0,89.0,86.0,91.0,34.0,27.0,22.0,11.0,12.0,6.0,8.0,8.0,"#Speedster,#Dribbler,#Acrobat","Beat Offside Trap,Finesse Shot,Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",83+3,83+3,83+3,89+3,88+3,88+3,88+3,89+3,89+3,89+3,89+3,89+3,82+3,82+3,82+3,89+3,66+3,63+3,63+3,63+3,66+3,60+3,49+3,49+3,49+3,60+3,152.0,55.56716118546249,32.90160859665542
41,2,0,0,1.0,1.0,15946.0,217.0,5203.0,Sergio Busquets i Burgos,Sergio Busquets,5.0,True,9.0,Right Defensive Midfield,84.0,189511.0,Sergio Busquets,Sergio Busquets i Burgos,1988-07-16,30.0,187.96,76.2,"CDM,CM",Spain,89.0,89.0,51500000.0,315000.0,Right,4.0,3.0,3.0,Medium/ Medium,Lean,105600000.0,FC Barcelona,86.0,CDM,5.0,2008-09-01,2023,Spain,85.0,CDM,5.0,62.0,67.0,68.0,89.0,44.0,80.0,66.0,68.0,82.0,88.0,50.0,52.0,66.0,87.0,52.0,61.0,66.0,86.0,77.0,54.0,85.0,87.0,77.0,87.0,60.0,93.0,90.0,86.0,80.0,5.0,8.0,13.0,9.0,13.0,"#Playmaker  ,#Tactician ",,71+3,71+3,71+3,74+3,76+3,76+3,76+3,74+3,79+3,79+3,79+3,76+3,83+3,83+3,83+3,76+3,79+3,86+3,86+3,86+3,79+3,78+3,82+3,82+3,82+3,78+3,289.0,105.30905799691261,32.79520837274095
42,1726,0,0,27.0,27.0,3788741.0,909.0,29989.0,Yusuf Yazıcı,,11.0,True,13.0,Right Center Midfield,45.0,231887.0,Y. Yazıcı,Yusuf Yazıcı,1997-01-29,22.0,182.88,73.9,"CAM,CM,RM",Turkey,76.0,83.0,11000000.0,22000.0,Left,1.0,4.0,4.0,High/ Medium,Lean,24200000.0,Trabzonspor,71.0,RDM,97.0,2015-07-21,2022,Turkey,76.0,RM,11.0,77.0,71.0,68.0,76.0,68.0,78.0,79.0,76.0,70.0,77.0,70.0,75.0,76.0,68.0,69.0,78.0,55.0,80.0,69.0,75.0,68.0,40.0,74.0,76.0,60.0,73.0,38.0,54.0,45.0,10.0,12.0,5.0,13.0,7.0,,"Finesse Shot,Flair,Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",73+2,73+2,73+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,71+2,71+2,71+2,74+2,63+2,61+2,61+2,61+2,63+2,61+2,56+2,56+2,56+2,61+2,76.0,27.434936449387834,32.4887405321698
43,1941,0,0,25.0,25.0,3788751.0,770.0,8808.0,Matthias Ginter,,4.0,True,3.0,Right Center Back,87.0,207862.0,M. Ginter,Matthias Ginter,1994-01-19,25.0,187.96,83.0,"CB,CDM",Germany,81.0,83.0,18500000.0,30000.0,Right,2.0,3.0,2.0,Medium/ Medium,Normal,32800000.0,Borussia Mönchengladbach,79.0,RCB,28.0,2017-07-04,2021,Germany,85.0,RWB,4.0,68.0,55.0,85.0,77.0,53.0,62.0,44.0,42.0,71.0,72.0,55.0,69.0,55.0,79.0,49.0,74.0,65.0,74.0,82.0,46.0,69.0,80.0,55.0,69.0,67.0,71.0,83.0,84.0,77.0,12.0,10.0,6.0,8.0,10.0,,,66+2,66+2,66+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,67+2,70+2,70+2,70+2,67+2,74+2,77+2,77+2,77+2,74+2,76+2,79+2,79+2,79+2,76+2,258.0,92.17796508446288,32.15510409923124
44,615,0,0,14.0,14.0,266149.0,215.0,4353.0,Aymeric Laporte,,4.0,True,5.0,Left Center Back,92.0,212218.0,A. Laporte,Aymeric  Laporte,1994-05-27,24.0,187.96,84.8,"CB,LB",France,85.0,88.0,41000000.0,150000.0,Left,2.0,3.0,2.0,Medium/ Medium,Normal,78900000.0,Manchester City,85.0,LCB,14.0,2018-01-30,2025,,,,,58.0,45.0,85.0,77.0,40.0,59.0,61.0,69.0,78.0,73.0,62.0,66.0,45.0,86.0,55.0,68.0,76.0,67.0,83.0,47.0,76.0,86.0,54.0,59.0,44.0,80.0,87.0,88.0,88.0,10.0,11.0,5.0,14.0,5.0,"#Tackling ,#Tactician ",Long Passer (CPU AI Only),64+2,64+2,64+2,62+2,63+2,63+2,63+2,62+2,64+2,64+2,64+2,65+2,70+2,70+2,70+2,65+2,76+2,80+2,80+2,80+2,76+2,78+2,83+2,83+2,83+2,78+2,541.0,193.22632480876433,32.14485994970202
45,1970,0,0,13.0,13.0,3788754.0,773.0,16026.0,Djibril Sow,,15.0,False,0.0,Substitute,10.0,229752.0,D. Sow,Djibril Sow,1997-02-06,22.0,182.88,77.1,CM,Switzerland,70.0,80.0,2800000.0,9000.0,Right,1.0,4.0,3.0,Medium/ High,Lean,4800000.0,Switzerland,77.0,SUB,11.0,,,BSC Young Boys,71.0,LCM,8.0,65.0,48.0,52.0,74.0,64.0,67.0,58.0,48.0,72.0,72.0,76.0,78.0,67.0,64.0,70.0,63.0,64.0,78.0,69.0,66.0,55.0,59.0,63.0,68.0,54.0,64.0,67.0,62.0,54.0,6.0,12.0,9.0,7.0,8.0,,,62+2,62+2,62+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,66+2,66+2,66+2,66+2,66+2,65+2,62+2,62+2,62+2,65+2,10.0,3.564539478073227,32.080855302659046
46,422,0,0,11.0,11.0,18242.0,224.0,20004.0,Paul Pogba,,6.0,True,15.0,Left Center Midfield,96.0,195864.0,P. Pogba,Paul Pogba,1993-03-15,25.0,190.5,83.9,"CM,CAM",France,88.0,91.0,73000000.0,255000.0,Right,4.0,4.0,5.0,High/ Medium,Normal,144200000.0,Manchester United,82.0,LCM,6.0,2016-08-09,2021,France,84.0,RDM,6.0,80.0,75.0,75.0,86.0,85.0,87.0,85.0,82.0,90.0,90.0,71.0,79.0,76.0,82.0,66.0,90.0,83.0,88.0,87.0,82.0,78.0,64.0,82.0,88.0,82.0,87.0,63.0,67.0,67.0,5.0,6.0,2.0,4.0,3.0,"#Dribbler,#Playmaker  ,#Strength,#Complete Midfielder","Flair,Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",81+3,81+3,81+3,82+3,83+3,83+3,83+3,82+3,84+3,84+3,84+3,83+3,84+3,84+3,84+3,83+3,76+3,77+3,77+3,77+3,76+3,74+3,72+3,72+3,72+3,74+3,306.0,108.74772836453252,31.98462598956839
47,1934,0,0,14.0,14.0,3788751.0,770.0,3167.0,Antonio Rüdiger,,2.0,True,5.0,Left Center Back,99.0,205452.0,A. Rüdiger,Antonio Rüdiger,1993-03-03,26.0,190.5,84.8,CB,Germany,82.0,84.0,22500000.0,110000.0,Right,2.0,3.0,2.0,Medium/ High,Lean,43300000.0,Chelsea,83.0,RCB,2.0,2017-07-09,2022,Germany,85.0,SUB,16.0,68.0,32.0,80.0,75.0,34.0,60.0,35.0,56.0,72.0,69.0,67.0,78.0,59.0,82.0,50.0,72.0,73.0,60.0,82.0,44.0,88.0,80.0,39.0,57.0,40.0,72.0,82.0,85.0,82.0,14.0,15.0,10.0,12.0,8.0,,,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,63+2,66+2,66+2,66+2,63+2,74+2,76+2,76+2,76+2,74+2,76+2,81+2,81+2,81+2,76+2,290.0,101.82071603085794,31.59953256130074
48,1181,0,0,7.0,7.0,3753973.0,33.0,3957.0,César Azpilicueta Tanco,César Azpilicueta,28.0,True,6.0,Left Back,101.0,184432.0,Azpilicueta,César Azpilicueta Tanco,1989-08-28,29.0,152.4,76.2,"RB,CB",Spain,86.0,86.0,35000000.0,175000.0,Right,3.0,3.0,2.0,Medium/ Medium,Normal,64800000.0,Chelsea,83.0,RB,28.0,2012-08-24,2022,Spain,85.0,SUB,14.0,81.0,46.0,76.0,81.0,51.0,69.0,68.0,58.0,80.0,77.0,76.0,76.0,72.0,88.0,73.0,68.0,76.0,87.0,71.0,60.0,82.0,89.0,62.0,74.0,66.0,78.0,88.0,90.0,86.0,13.0,9.0,10.0,6.0,5.0,"#Tackling ,#Tactician ","Long Throw-in,Injury Free,Early Crosser,Long Passer (CPU AI Only),Team Player",67+3,67+3,67+3,71+3,70+3,70+3,70+3,71+3,72+3,72+3,72+3,74+3,77+3,77+3,77+3,74+3,83+3,83+3,83+3,83+3,83+3,84+3,83+3,83+3,83+3,84+3,293.0,102.26966778497284,31.41389112848995
49,1989,0,0,3.0,3.0,3788758.0,911.0,11000.0,Taras Stepanenko,,6.0,True,10.0,Center Defensive Midfield,95.0,206413.0,T. Stepanenko,Taras Stepanenko,1989-08-08,29.0,154.94,76.2,CDM,Ukraine,80.0,80.0,12000000.0,1000.0,Left,1.0,3.0,3.0,Medium/ High,Normal,25200000.0,Shakhtar Donetsk,76.0,RDM,6.0,2010-07-01,2022,,,,,63.0,53.0,69.0,81.0,56.0,64.0,60.0,45.0,77.0,78.0,71.0,64.0,60.0,78.0,73.0,75.0,71.0,82.0,76.0,70.0,88.0,82.0,54.0,69.0,52.0,81.0,79.0,79.0,77.0,15.0,13.0,9.0,14.0,9.0,,"Dives Into Tackles (CPU AI Only),Leadership,Team Player",66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,69+2,69+2,69+2,69+2,74+2,74+2,74+2,69+2,75+2,79+2,79+2,79+2,75+2,76+2,77+2,77+2,77+2,76+2,95.0,32.80539236831805,31.078792769985522
50,1845,0,0,9.0,9.0,3788747.0,915.0,8777.0,Andreas Ulmer,,2.0,True,8.0,Left Wing Back,96.0,169324.0,A. Ulmer,Andreas Ulmer,1985-10-30,33.0,175.26,68.9,LB,Austria,74.0,74.0,3100000.0,28000.0,Left,1.0,3.0,3.0,High/ Medium,Normal,4700000.0,Austria,77.0,LB,2.0,,,FC Red Bull Salzburg,73.0,LB,17.0,74.0,53.0,59.0,73.0,70.0,69.0,73.0,60.0,63.0,73.0,71.0,69.0,73.0,73.0,74.0,74.0,57.0,87.0,70.0,72.0,67.0,72.0,73.0,65.0,36.0,69.0,68.0,75.0,71.0,1.0,1.0,1.0,1.0,1.0,,Team Player,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,73+2,71+2,71+2,71+2,73+2,72+2,69+2,69+2,69+2,72+2,95.0,32.803754819461425,31.077241407910822
51,414,0,0,25.0,25.0,18241.0,212.0,20005.0,Toby Alderweireld,,12.0,False,0.0,Substitute,47.0,184087.0,T. Alderweireld,Toby Alderweireld,1989-03-02,30.0,185.42,81.2,CB,Belgium,87.0,88.0,44000000.0,165000.0,Right,3.0,3.0,2.0,Medium/ Medium,Normal,84700000.0,Tottenham Hotspur,83.0,RCB,4.0,2015-07-08,2020,Belgium,85.0,RCB,2.0,64.0,45.0,82.0,79.0,38.0,62.0,63.0,69.0,85.0,75.0,61.0,67.0,60.0,88.0,50.0,78.0,84.0,76.0,79.0,65.0,81.0,87.0,58.0,67.0,58.0,84.0,90.0,91.0,86.0,16.0,6.0,14.0,16.0,14.0,"#Tackling ,#Tactician ",Long Passer (CPU AI Only),66+3,66+3,66+3,65+3,67+3,67+3,67+3,65+3,68+3,68+3,68+3,68+3,75+3,75+3,75+3,68+3,78+3,83+3,83+3,83+3,78+3,80+3,84+3,84+3,84+3,80+3,290.0,99.34237340859188,30.830391747494033
