,index,Unnamed: 0,player_id,nickname,firstname,lastname,birth_date,player_name,team_id,jersey_number,minutes_played,is_starter,game_id
240,27,27,135810,M. Pjaca,Marko,Pjaca,1995-05-06,Marko Pjaca,9598,0,5,False,1694408
241,0,0,101607,T. Necid,Tomáš ,Necid,1989-08-13,Tomáš  Necid,11555,0,75,True,1694409
242,1,1,82340,T. Gebre Selassie,Theodor,Gebre Selassie,1986-12-24,Theodor Gebre Selassie,11555,0,86,True,1694409
243,2,2,7871,T. Rosický,Tomáš ,Rosický,1980-10-04,Tomáš  Rosický,11555,0,88,True,1694409
244,3,3,25596,J. Plašil,Jaroslav,Plašil,1982-01-05,Jaroslav Plašil,11555,0,93,True,1694409
245,4,4,82266,L. Krejčí,Ladislav,Krejčí,1992-07-05,Ladislav Krejčí,11555,0,93,True,1694409
246,5,5,32582,T. Sivok,Tomáš,Sivok,1983-09-15,Tomáš Sivok,11555,0,93,True,1694409
247,6,6,82518,V. Darida,Vladimír,Darida,1990-08-08,Vladimír Darida,11555,0,93,True,1694409
248,7,7,15094,R. Hubník,Roman,Hubník,1984-06-06,Roman Hubník,11555,0,93,True,1694409
249,8,8,82487,P. Kadeřábek,Pavel,Kadeřábek,1992-04-25,Pavel Kadeřábek,11555,0,93,True,1694409
250,9,9,82510,D. Limberský,David,Limberský,1983-10-06,David Limberský,11555,0,93,True,1694409
251,10,10,7882,P. Čech,Petr,Čech,1982-05-20,Petr Čech,11555,0,93,True,1694409
252,11,11,82684,D. Lafata,David,Lafata,1981-09-18,David Lafata,11555,0,18,False,1694409
253,12,12,82359,J. Šural,Josef,Šural,1990-05-30,Josef Šural,11555,0,7,False,1694409
254,13,13,82644,D. Pavelka,David,Pavelka,1991-05-18,David Pavelka,11555,0,5,False,1694409
255,14,14,3324,Álvaro Morata,Álvaro Borja,Morata Martín,1992-10-23,Álvaro Borja Morata Martín,1598,0,62,True,1694409
256,15,15,3350,Fàbregas,Francesc,Fàbregas i Soler,1987-05-04,Francesc Fàbregas i Soler,1598,0,70,True,1694409
257,16,16,70125,Nolito,Manuel,Agudo Durán,1986-10-15,Manuel Agudo Durán,1598,0,82,True,1694409
258,17,17,7910,David de Gea,David,de Gea Quintana,1990-11-07,David de Gea Quintana,1598,0,93,True,1694409
259,18,18,3306,Sergio Ramos,Sergio,Ramos García,1986-03-30,Sergio Ramos García,1598,0,93,True,1694409
260,19,19,3353,Iniesta,Andrés,Iniesta Luján,1984-05-11,Andrés Iniesta Luján,1598,0,93,True,1694409
261,20,20,3346,Sergio Busquets,Sergio,Busquets i Burgos,1988-07-16,Sergio Busquets i Burgos,1598,0,93,True,1694409
262,21,21,3341,Piqué,Gerard,Piqué Bernabéu,1987-02-02,Gerard Piqué Bernabéu,1598,0,93,True,1694409
263,22,22,3447,Juanfran,Juan Francisco,Torres Belén,1985-01-09,Juan Francisco Torres Belén,1598,0,93,True,1694409
264,23,23,8317,David Silva,David Josué,Jiménez Silva,1986-01-08,David Josué Jiménez Silva,1598,0,93,True,1694409
265,24,24,3269,Jordi Alba,Jordi,Alba Ramos,1989-03-21,Jordi Alba Ramos,1598,0,93,True,1694409
266,25,25,3290,Aduriz,Aritz,Aduriz Zubeldia,1981-02-11,Aritz Aduriz Zubeldia,1598,0,31,False,1694409
267,26,26,3345,Thiago Alcântara,Thiago,Alcântara do Nascimento,1991-04-11,Thiago Alcântara do Nascimento,1598,0,23,False,1694409
268,27,27,3360,Pedro,Pedro Eliezer,Rodríguez Ledesma,1987-07-28,Pedro Eliezer Rodríguez Ledesma,1598,0,11,False,1694409
269,0,0,104745,J. Skalák,Jiří,Skalák,1992-03-12,Jiří Skalák,11555,0,68,True,1694410
270,12,12,83082,M. Škoda,Milan,Škoda,1986-01-16,Milan Škoda,11555,0,33,False,1694410
271,25,25,69404,M. Kovačić,Mateo,Kovačić,1994-05-06,Mateo Kovačić,9598,0,38,False,1694410
272,26,26,69409,Š. Vrsaljko,Šime,Vrsaljko,1992-01-10,Šime Vrsaljko,9598,0,10,False,1694410
273,11,11,3320,N. Şahin,Nuri,Şahin,1988-09-05,Nuri Şahin,4687,0,46,False,1694411
274,12,12,15076,O. Şahan,Olcay,Şahan,1987-05-26,Olcay Şahan,4687,0,30,False,1694411
275,13,13,15191,Y. Mallı,Yunus,Mallı,1992-02-24,Yunus Mallı,4687,0,22,False,1694411
276,25,25,3541,Bruno,Bruno ,Soriano Llido,1984-06-12,Bruno  Soriano Llido,1598,0,28,False,1694411
277,26,26,3443,Koke,Jorge,Resurrección Merodio,1992-01-08,Jorge Resurrección Merodio,1598,0,21,False,1694411
278,27,27,25553,Azpilicueta,César,Azpilicueta Tanco,1989-08-28,César Azpilicueta Tanco,1598,0,11,False,1694411
279,0,0,284315,M. Rog,Marko,Rog ,1995-07-19,Marko Rog ,9598,0,83,True,1694412
280,2,2,212604,T. Jedvaj,Tin,Jedvaj,1995-11-28,Tin Jedvaj,9598,0,96,True,1694412
281,10,10,105376,N. Kalinić,Nikola,Kalinić,1988-01-05,Nikola Kalinić,9598,0,96,True,1694412
282,13,13,69610,D. Čop,Duje,Čop,1990-02-01,Duje Čop,9598,0,5,False,1694412
283,5,5,32580,İ. Köybaşı,İsmail,Köybaşı,1989-07-10,İsmail Köybaşı,4687,0,96,True,1694413
284,15,15,54375,B. Dočkal,Bořek,Dočkal,1988-09-30,Bořek Dočkal,11555,0,72,True,1694413
285,20,20,21351,D. Pudil,Daniel,Pudil,1985-09-27,Daniel Pudil,11555,0,96,True,1694413
286,27,27,82520,D. Kolář,Daniel,Kolář,1985-10-27,Daniel Kolář,11555,0,5,False,1694413
287,0,0,61949,M. Lustig,Mikael,Lustig,1986-12-13,Mikael Lustig,7047,0,45,True,1694414
288,1,1,14908,M. Berg,Marcus,Berg,1986-08-17,Marcus Berg,7047,0,60,True,1694414
289,2,2,51398,O. Lewicki,Oscar,Lewicki,1992-07-14,Oscar Lewicki,7047,0,87,True,1694414
290,3,3,71703,V. Lindelöf,Victor,Nilsson Lindelöf,1994-07-17,Victor Nilsson Lindelöf,7047,0,94,True,1694414
291,4,4,8192,M. Olsson,Martin,Olsson,1988-05-17,Martin Olsson,7047,0,94,True,1694414
292,5,5,97,A. Isaksson,Andreas,Isaksson,1981-10-03,Andreas Isaksson,7047,0,94,True,1694414
293,6,6,8529,S. Larsson,Sebastian,Larsson,1985-06-06,Sebastian Larsson,7047,0,94,True,1694414
294,7,7,25408,K. Källström,Kim,Källström,1982-08-24,Kim Källström,7047,0,94,True,1694414
295,8,8,20420,Z. Ibrahimović,Zlatan,Ibrahimović,1981-10-03,Zlatan Ibrahimović,7047,0,94,True,1694414
296,9,9,21275,A. Granqvist,Andreas,Granqvist,1985-04-16,Andreas Granqvist,7047,0,94,True,1694414
297,10,10,51132,E. Forsberg,Emil,Forsberg,1991-10-23,Emil Forsberg,7047,0,94,True,1694414
298,11,11,51343,E. Johansson,Erik,Johansson,1988-12-30,Erik Johansson,7047,0,49,False,1694414
299,12,12,151,J. Guidetti,John,Guidetti,1992-04-15,John Guidetti,7047,0,34,False,1694414
300,13,13,20876,A. Ekdal,Albin,Ekdal,1989-07-28,Albin Ekdal,7047,0,7,False,1694414
301,14,14,8752,J. Walters,Jonathan ,Walters,1983-09-20,Jonathan  Walters,8274,0,65,True,1694414
302,15,15,8346,W. Hoolahan,Wesley,Hoolahan,1982-05-20,Wesley Hoolahan,8274,0,79,True,1694414
303,16,16,8624,J. McCarthy,James,McCarthy,1990-11-12,James McCarthy,8274,0,86,True,1694414
304,17,17,8384,S. Long,Shane ,Long,1987-01-22,Shane  Long,8274,0,94,True,1694414
305,18,18,8522,J. O'Shea,John ,O'Shea,1981-04-30,John  O'Shea,8274,0,94,True,1694414
306,19,19,8004,C. Clark,Ciaran,Clark,1989-09-26,Ciaran Clark,8274,0,94,True,1694414
307,20,20,9623,R. Brady,Robbie,Brady,1992-01-14,Robbie Brady,8274,0,94,True,1694414
308,21,21,8744,G. Whelan,Glenn ,Whelan,1984-01-13,Glenn  Whelan,8274,0,94,True,1694414
309,22,22,62071,D. Randolph,Darren,Randolph,1987-05-12,Darren Randolph,8274,0,94,True,1694414
310,23,23,8980,J. Hendrick,Jeff,Hendrick,1992-01-31,Jeff Hendrick,8274,0,94,True,1694414
311,24,24,8240,S. Coleman,Séamus,Coleman,1988-10-11,Séamus Coleman,8274,0,94,True,1694414
312,25,25,8530,J. McClean,James,McClean,1989-04-22,James McClean,8274,0,29,False,1694414
313,26,26,8025,R. Keane,Robbie,Keane,1980-07-08,Robbie Keane,8274,0,15,False,1694414
314,27,27,101666,A. McGeady,Aiden,McGeady,1986-04-04,Aiden McGeady,8274,0,8,False,1694414
315,0,0,20879,R. Nainggolan,Radja,Nainggolan,1988-05-04,Radja Nainggolan,5629,0,63,True,1694415
316,1,1,7905,R. Lukaku,Romelu,Lukaku Menama,1993-05-13,Romelu Lukaku Menama,5629,0,74,True,1694415
317,2,2,38075,L. Ciman,Laurent,Ciman,1985-08-05,Laurent Ciman,5629,0,76,True,1694415
318,3,3,36,T. Alderweireld,Toby,Alderweireld,1989-03-02,Toby Alderweireld,5629,0,93,True,1694415
319,4,4,7860,T. Vermaelen,Thomas,Vermaelen,1985-11-14,Thomas Vermaelen,5629,0,93,True,1694415
320,5,5,48,J. Vertonghen,Jan,Vertonghen,1987-04-24,Jan Vertonghen,5629,0,93,True,1694415
321,6,6,25707,E. Hazard,Eden,Hazard,1991-01-07,Eden Hazard,5629,0,93,True,1694415
322,7,7,38021,K. De Bruyne,Kevin,De Bruyne,1991-06-28,Kevin De Bruyne,5629,0,93,True,1694415
323,8,8,8249,M. Fellaini,Marouane,Fellaini-Bakkioui,1987-11-22,Marouane Fellaini-Bakkioui,5629,0,93,True,1694415
324,9,9,70123,A. Witsel,Axel ,Witsel,1989-01-12,Axel  Witsel,5629,0,93,True,1694415
325,10,10,3429,T. Courtois,Thibaut,Courtois,1992-05-11,Thibaut Courtois,5629,0,93,True,1694415
326,11,11,122,D. Mertens,Dries,Mertens,1987-05-06,Dries Mertens,5629,0,30,False,1694415
327,12,12,134708,D. Origi,Divock,Okoth Origi,1995-04-18,Divock Okoth Origi,5629,0,19,False,1694415
328,13,13,134769,Y. Carrasco,Yannick,Ferreira Carrasco,1993-09-04,Yannick Ferreira Carrasco,5629,0,17,False,1694415
329,14,14,21095,M. Darmian,Matteo,Darmian,1989-12-02,Matteo Darmian,3757,0,59,True,1694415
330,15,15,20626,Eder,Eder,Citadin Martins,1986-11-15,Eder Citadin Martins,3757,0,76,True,1694415
331,16,16,20438,D. De Rossi,Daniele,De Rossi,1983-07-24,Daniele De Rossi,3757,0,79,True,1694415
332,17,17,20461,G. Chiellini,Giorgio,Chiellini,1984-08-14,Giorgio Chiellini,3757,0,93,True,1694415
333,18,18,20455,G. Buffon,Gianluigi,Buffon,1978-01-28,Gianluigi Buffon,3757,0,93,True,1694415
334,19,19,20458,A. Barzagli,Andrea,Barzagli,1981-05-08,Andrea Barzagli,3757,0,93,True,1694415
335,20,20,20556,A. Candreva,Antonio,Candreva,1987-02-28,Antonio Candreva,3757,0,93,True,1694415
336,21,21,21350,M. Parolo,Marco,Parolo,1985-01-25,Marco Parolo,3757,0,93,True,1694415
337,22,22,20459,L. Bonucci,Leonardo,Bonucci,1987-05-01,Leonardo Bonucci,3757,0,93,True,1694415
338,23,23,20628,G. Pellè,Graziano,Pellè,1985-07-15,Graziano Pellè,3757,0,93,True,1694415
339,24,24,20468,E. Giaccherini,Emanuele,Giaccherini,1985-05-05,Emanuele Giaccherini,3757,0,93,True,1694415
340,25,25,20395,M. De Sciglio,Mattia,De Sciglio,1992-10-20,Mattia De Sciglio,3757,0,34,False,1694415
341,26,26,21384,C. Immobile,Ciro,Immobile,1990-02-20,Ciro Immobile,3757,0,17,False,1694415
342,27,27,25439,T. Motta,Thiago,Motta,1982-08-28,Thiago Motta,3757,0,14,False,1694415
343,12,12,50812,J. Durmaz,Jimmy,Durmaz,1989-03-22,Jimmy Durmaz,7047,0,15,False,1694416
344,16,16,22566,A. Florenzi,Alessandro ,Florenzi,1991-03-11,Alessandro  Florenzi,3757,0,85,True,1694416
345,25,25,22202,S. Zaza,Simone,Zaza,1991-06-25,Simone Zaza,3757,0,34,False,1694416
346,27,27,21290,S. Sturaro,Stefano,Sturaro,1993-03-09,Stefano Sturaro,3757,0,9,False,1694416
347,3,3,8433,S. Ward,Stephen,Ward,1985-08-20,Stephen Ward,8274,0,93,True,1694417
348,14,14,11152,M. Dembélé,Moussa Sidi Yaya,Dembélé,1987-07-16,Moussa Sidi Yaya Dembélé,5629,0,57,True,1694417
349,18,18,37824,T. Meunier,Thomas,Meunier,1991-09-12,Thomas Meunier,5629,0,93,True,1694417
350,27,27,38031,C. Benteke,Christian,Benteke Liolo,1990-12-03,Christian Benteke Liolo,5629,0,11,False,1694417
351,0,0,8603,D. Murphy,Daryl,Murphy,1983-03-15,Daryl Murphy,8274,0,71,True,1694418
352,2,2,8242,S. Duffy,Shane,Duffy,1992-01-01,Shane Duffy,8274,0,95,True,1694418
353,4,4,8764,R. Keogh,Richard,Keogh,1986-08-11,Richard Keogh,8274,0,95,True,1694418
354,13,13,8658,S. Quinn,Stephen,Quinn,1986-04-01,Stephen Quinn,8274,0,4,False,1694418
355,14,14,246061,F. Bernardeschi,Federico,Bernardeschi,1994-02-16,Federico Bernardeschi,3757,0,61,True,1694418
356,17,17,25421,S. Sirigu,Salvatore,Sirigu,1987-01-12,Salvatore Sirigu,3757,0,95,True,1694418
357,18,18,21100,A. Ogbonna,Angelo,Obinze Ogbonna,1988-05-23,Angelo Obinze Ogbonna,3757,0,95,True,1694418
358,26,26,21385,L. Insigne,Lorenzo,Insigne,1991-06-04,Lorenzo Insigne,3757,0,20,False,1694418
359,27,27,20418,S. El Shaarawy,Stephan,El Shaarawy,1992-10-27,Stephan El Shaarawy,3757,0,12,False,1694418
360,13,13,33091,E. Zengin,Erkan,Zengin,1985-08-05,Erkan Zengin,7047,0,11,False,1694419
361,0,0,15200,Á. Szalai,Ádám,Szalai,1987-12-09,Ádám Szalai,10451,0,70,True,1694420
362,1,1,74943,L. Kleinheisler,László,Kleinheisler,1994-04-08,László Kleinheisler,10451,0,80,True,1694420
363,2,2,354,K. Németh,Krisztián,Németh,1989-01-05,Krisztián Németh,10451,0,90,True,1694420
364,3,3,299557,Á. Nagy,Ádám,Nagy,1995-06-17,Ádám Nagy,10451,0,96,True,1694420
365,4,4,75131,A. Fiola,Attila,Fiola,1990-02-17,Attila Fiola,10451,0,96,True,1694420
366,5,5,8372,Z. Gera,Zoltán,Gera,1979-04-22,Zoltán Gera,10451,0,96,True,1694420
367,6,6,15206,G. Király,Gábor,Király,1976-04-01,Gábor Király,10451,0,96,True,1694420
368,7,7,76201,Á. Lang,Ádám,Lang,1993-01-17,Ádám Lang,10451,0,96,True,1694420
369,8,8,101690,B. Dzsudzsák,Balázs,Dzsudzsák,1986-12-23,Balázs Dzsudzsák,10451,0,96,True,1694420
370,9,9,75209,R. Guzmics,Richárd,Guzmics,1987-04-16,Richárd Guzmics,10451,0,96,True,1694420
371,10,10,7980,T. Kádár,Tamás,Kádár,1990-03-14,Tamás Kádár,10451,0,96,True,1694420
372,11,11,102382,T. Priskin,Tamás ,Priskin,1986-06-27,Tamás  Priskin,10451,0,26,False,1694420
373,12,12,15196,Z. Stieber,Zoltán,Stieber,1988-10-16,Zoltán Stieber,10451,0,16,False,1694420
374,13,13,3725,Á. Pintér,Ádám,Pintér,1988-06-12,Ádám Pintér,10451,0,6,False,1694420
375,14,14,14696,Z. Junuzović,Zlatko,Junuzović,1987-09-26,Zlatko Junuzović,9109,0,61,True,1694420
376,15,15,70100,M. Janko,Marc,Janko,1983-06-25,Marc Janko,9109,0,66,True,1694420
377,16,16,14760,M. Harnik,Martin,Harnik,1987-06-10,Martin Harnik,9109,0,79,True,1694420
378,17,17,64972,F. Klein,Florian,Klein,1986-11-17,Florian Klein,9109,0,96,True,1694420
379,18,18,14703,M. Arnautović,Marko,Arnautović,1989-04-19,Marko Arnautović,9109,0,96,True,1694420
380,19,19,65075,M. Hinteregger,Martin,Hinteregger,1992-09-07,Martin Hinteregger,9109,0,96,True,1694420
381,20,20,16126,R. Almer,Robert,Almer,1984-03-20,Robert Almer,9109,0,96,True,1694420
382,21,21,14853,C. Fuchs,Christian,Fuchs,1986-04-07,Christian Fuchs,9109,0,96,True,1694420
383,22,22,49859,A. Dragović,Aleksandar,Dragović,1991-03-06,Aleksandar Dragović,9109,0,67,True,1694420
384,23,23,14724,D. Alaba,David,Olatukunbo Alaba,1992-06-24,David Olatukunbo Alaba,9109,0,96,True,1694420
385,24,24,15188,J. Baumgartlinger,Julian,Baumgartlinger,1988-01-02,Julian Baumgartlinger,9109,0,96,True,1694420
386,25,25,65596,M. Sabitzer,Marcel,Sabitzer,1994-03-17,Marcel Sabitzer,9109,0,35,False,1694420
387,26,26,65064,R. Okotie,Rubin Rafael,Okotie,1987-06-06,Rubin Rafael Okotie,9109,0,30,False,1694420
388,27,27,208716,A. Schöpf,Alessandro,Schöpf,1994-02-07,Alessandro Schöpf,9109,0,17,False,1694420
389,0,0,66,K. Sigþórsson,Kolbeinn,Sigþórsson,1990-03-14,Kolbeinn Sigþórsson,7839,0,81,True,1694421
390,1,1,77521,A. Gunnarsson,Aron Einar,Gunnarsson,1989-04-22,Aron Einar Gunnarsson,7839,0,95,True,1694421
391,2,2,55983,R. Sigurðsson,Ragnar,Sigurðsson,1986-06-19,Ragnar Sigurðsson,7839,0,95,True,1694421
392,3,3,77558,G. Sigurðsson,Gylfi Þór,Sigurðsson,1989-09-08,Gylfi Þór Sigurðsson,7839,0,95,True,1694421
393,4,4,38084,B. Bjarnason,Birkir,Bjarnason,1988-05-27,Birkir Bjarnason,7839,0,95,True,1694421
394,5,5,62221,K. Árnason,Kári,Árnason,1982-10-13,Kári Árnason,7839,0,95,True,1694421
395,6,6,93,J. Guðmunds­son,Johann ,Berg Guðmunds­son,1990-10-27,Johann  Berg Guðmunds­son,7839,0,90,True,1694421
396,7,7,58105,J. Böðvarsson,Jón Daði,Böðvarsson,1992-05-25,Jón Daði Böðvarsson,7839,0,95,True,1694421
397,8,8,57226,H. Halldórsson,Hannes Þór,Halldórsson,1987-04-27,Hannes Þór Halldórsson,7839,0,95,True,1694421
398,9,9,54451,B. Sævarsson,Birkir Már,Sævarsson,1984-11-11,Birkir Már Sævarsson,7839,0,95,True,1694421
399,10,10,51127,A. Skúlason,Ari Freyr,Skúlason,1987-05-14,Ari Freyr Skúlason,7839,0,95,True,1694421
400,11,11,37948,A. Finnbogason,Alfreð,Finnbogason,1989-02-01,Alfreð Finnbogason,7839,0,14,False,1694421
401,12,12,56183,E. Bjarnason,Theódór Elmar,Bjarnason,1987-03-04,Theódór Elmar Bjarnason,7839,0,5,False,1694421
402,13,13,70093,João Moutinho,João Filipe,Iria Santos Moutinho,1986-09-08,João Filipe Iria Santos Moutinho,9905,0,71,True,1694421
403,14,14,70965,João Mário,João Mário,Naval da Costa Eduardo ,1993-01-19,João Mário Naval da Costa Eduardo ,9905,0,76,True,1694421
404,15,15,211885,André Gomes,André Filipe,Tavares Gomes,1993-07-30,André Filipe Tavares Gomes,9905,0,84,True,1694421
405,16,16,7926,Nani,Luís Carlos,Almeida da Cunha,1986-11-17,Luís Carlos Almeida da Cunha,9905,0,95,True,1694421
406,17,17,20496,Danilo Pereira,Danilo Luís,Hélio Pereira,1991-09-09,Danilo Luís Hélio Pereira,9905,0,95,True,1694421
407,18,18,3307,Ricardo Carvalho,Ricardo Alberto,Silveira de Carvalho,1978-05-18,Ricardo Alberto Silveira de Carvalho,9905,0,95,True,1694421
408,19,19,14940,Vieirinha,Adelino André ,Vieira Freitas,1986-01-24,Adelino André  Vieira Freitas,9905,0,95,True,1694421
409,20,20,3322,Cristiano Ronaldo,Cristiano Ronaldo,dos Santos Aveiro,1985-02-05,Cristiano Ronaldo dos Santos Aveiro,9905,0,95,True,1694421
410,21,21,28907,Raphaël Guerreiro,Raphaël Adelino José,Guerreiro,1993-12-22,Raphaël Adelino José Guerreiro,9905,0,95,True,1694421
411,22,22,70134,Rui Patrício,Rui Pedro,dos Santos Patrício,1988-02-15,Rui Pedro dos Santos Patrício,9905,0,95,True,1694421
412,23,23,3305,Pepe,Kléper,Laveran Lima Ferreira,1983-02-26,Kléper Laveran Lima Ferreira,9905,0,95,True,1694421
413,24,24,258162,Renato Sanches,Renato Júnior,Luz Sanches,1997-08-18,Renato Júnior Luz Sanches,9905,0,24,False,1694421
414,25,25,32597,Ricardo Quaresma,Ricardo,Andrade Quaresma Bernardo,1983-09-26,Ricardo Andrade Quaresma Bernardo,9905,0,19,False,1694421
415,26,26,70410,Éder,Éderzito António,Macedo Lopes,1987-12-22,Éderzito António Macedo Lopes,9905,0,11,False,1694421
416,11,11,21314,E. Hallfreðsson,Emil,Hallfreðsson,1984-06-29,Emil Hallfreðsson,7839,0,29,False,1694422
417,13,13,92982,E. Guðjohnsen,Eiður Smári,Guðjohnsen,1978-09-15,Eiður Smári Guðjohnsen,7839,0,11,False,1694422
418,16,16,37724,R. Juhász,Roland,Juhász,1983-07-01,Roland Juhász,10451,0,86,True,1694422
419,25,25,75137,D. Böde,Dániel,Böde,1986-10-24,Dániel Böde,10451,0,29,False,1694422
420,26,26,74958,N. Nikolić,Nemanja,Nikolić,1987-12-31,Nemanja Nikolić,10451,0,29,False,1694422
421,3,3,37762,William Carvalho,William,Silva de Carvalho,1992-04-07,William Silva de Carvalho,9905,0,93,True,1694423
422,13,13,222676,Rafa Silva,Rafael Alexandre,Fernandes Ferreira da Silva,1993-05-17,Rafael Alexandre Fernandes Ferreira da Silva,9905,0,4,False,1694423
423,16,16,65027,S. Ilsanker,Stefan,Ilsanker,1989-05-18,Stefan Ilsanker,9109,0,87,True,1694423
424,20,20,14688,S. Prödl,Sebastian,Prödl,1987-06-21,Sebastian Prödl,9109,0,93,True,1694423
425,26,26,65124,L. Hinterseer,Lukas,Hinterseer,1991-03-28,Lukas Hinterseer,9109,0,8,False,1694423
426,27,27,65254,K. Wimmer,Kevin,Wimmer,1992-11-15,Kevin Wimmer,9109,0,6,False,1694423
427,2,2,75292,G. Lovrencsics,Gergő,Lovrencsics,1988-09-01,Gergő Lovrencsics,10451,0,84,True,1694424
428,8,8,33082,Á. Elek,Ákos,Elek,1988-07-21,Ákos Elek,10451,0,94,True,1694424
429,10,10,74968,M. Korhut,Mihály,Korhut,1988-12-01,Mihály Korhut,10451,0,94,True,1694424
430,11,11,75014,B. Bese,Barnabás,Bese,1994-05-06,Barnabás Bese,10451,0,47,False,1694424
431,17,17,3570,Eliseu,Eliseu,Pereira dos Santos,1983-10-01,Eliseu Pereira dos Santos,9905,0,94,True,1694424
432,12,12,57480,A. Traustason,Arnór Ingvi,Traustason,1993-04-30,Arnór Ingvi Traustason,7839,0,14,False,1694425
433,13,13,57347,S. Ingason,Sverrir Ingi,Ingason,1993-08-05,Sverrir Ingi Ingason,7839,0,8,False,1694425
434,27,27,65084,J. Jantscher,Jakob,Jantscher,1989-01-08,Jakob Jantscher,9109,0,16,False,1694425
435,12,12,14787,E. Derdiyok,Eren,Derdiyok,1988-06-12,Eren Derdiyok,6697,0,55,False,1694426
436,5,5,8126,José Fonte,José Miguel,da Rocha Fonte,1983-12-22,José Miguel da Rocha Fonte,9905,0,127,True,1694428
437,8,8,70389,Cédric Soares,Cédric Ricardo,Alves Soares,1991-08-31,Cédric Ricardo Alves Soares,9905,0,127,True,1694428
438,10,10,70403,Adrien Silva,Adrien Sebastian,Perruchet Silva,1989-03-15,Adrien Sebastian Perruchet Silva,9905,0,113,True,1694428
439,12,12,15291,L. Podolski,Lukas,Podolski,1985-06-04,Lukas Podolski,3148,0,20,False,1694430
440,25,25,82230,J. Greguš,Ján,Greguš,1991-01-29,Ján Greguš,14496,0,46,False,1694430
441,26,26,32803,S. Šesták,Stanislav,Šesták,1982-12-16,Stanislav Šesták,14496,0,28,False,1694430
442,27,27,101813,K. Saláta,Kornel,Saláta,1985-01-24,Kornel Saláta,14496,0,8,False,1694430
443,26,26,38093,M. Batshuayi,Michy,Batshuayi Tunga,1993-10-02,Michy Batshuayi Tunga,5629,0,16,False,1694431
444,12,12,4498,Lucas Vázquez,Lucas,Vázquez Iglesias,1991-07-01,Lucas Vázquez Iglesias,1598,0,24,False,1694432
445,13,13,8005,J. Collins,James Michael,Collins,1983-08-23,James Michael Collins,10682,0,3,False,1694435
446,15,15,37745,J. Lukaku,Jordan Zacharie,Lukaku Menama Mokelenge,1994-07-25,Jordan Zacharie Lukaku Menama Mokelenge,5629,0,75,True,1694435
447,20,20,278872,J. Denayer,Jason,Denayer,1995-06-28,Jason Denayer,5629,0,93,True,1694435
448,21,21,25397,S. Umtiti,Samuel Yves,Umtiti,1993-11-14,Samuel Yves Umtiti,4418,0,91,True,1694437
449,26,26,70085,E. Mangala,Eliaquim,Mangala,1991-02-13,Eliaquim Mangala,4418,0,20,False,1694437
450,24,24,101558,Bruno Alves,Bruno Eduardo,Regufe Alves,1981-11-27,Bruno Eduardo Regufe Alves,9905,0,93,True,1694438
451,1,1,18550,E. Can,Emre,Can,1994-01-12,Emre Can,3148,0,69,True,1694439
452,13,13,245364,L. Sané,Leroy,Sané,1996-01-11,Leroy Sané,3148,0,15,False,1694439
453,0,0,101590,A. Dzagoev,Alan,Dzagoev,1990-06-17,Alan Dzagoev,14358,0,24,True,2057954
454,3,3,103668,I. Kutepov,Ilya,Kutepov,1993-07-29,Ilya Kutepov,14358,0,97,True,2057954
455,4,4,102157,Y. Gazinskiy,Yury,Gazinskiy,1989-07-20,Yury Gazinskiy,14358,0,97,True,2057954
456,5,5,41123,Mário Fernandes,Mário Figueira,Fernandes,1990-09-19,Mário Figueira Fernandes,14358,0,97,True,2057954
457,7,7,103682,R. Zobnin,Roman,Zobnin,1994-02-11,Roman Zobnin,14358,0,97,True,2057954
458,8,8,101857,Y. Zhirkov,Yuri,Zhirkov,1983-08-20,Yuri Zhirkov,14358,0,97,True,2057954
459,11,11,4513,D. Cheryshev,Denis,Cheryshev,1990-12-26,Denis Cheryshev,14358,0,73,False,2057954
460,12,12,220971,D. Kuzyaev,Daler,Kuzyaev,1993-01-15,Daler Kuzyaev,14358,0,31,False,2057954
461,14,14,139393,Abdullah Otayf,Abdullah Ibrahim,Otayf,1992-08-03,Abdullah Ibrahim Otayf,16521,0,66,True,2057954
462,15,15,122888,Yahya Al Shehri,Yahya Sulaiman,Al Shehri,1990-06-26,Yahya Sulaiman Al Shehri,16521,0,76,True,2057954
463,16,16,122671,Mohammad Al Sahlawi,Mohammad Ibrahim,Al Sahlawi,1987-01-10,Mohammad Ibrahim Al Sahlawi,16521,0,87,True,2057954
464,17,17,122847,Salman Al Faraj,Salman Mohammed,Al Faraj,1989-08-01,Salman Mohammed Al Faraj,16521,0,97,True,2057954
465,18,18,122651,Omar Hawsawi,Omar Ibrahim Omar Othman,Hawsawi,1985-09-27,Omar Ibrahim Omar Othman Hawsawi,16521,0,97,True,2057954
466,19,19,122839,Osama Hawsawi,Osama Abdulrezag,Hawsawi,1984-03-31,Osama Abdulrezag Hawsawi,16521,0,97,True,2057954
467,20,20,122577,Taisir Al Jassim,Taisir Jabir,Al Jassim,1984-07-25,Taisir Jabir Al Jassim,16521,0,97,True,2057954
