,Unnamed: 0.2,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
102,436,51504.0,0.0,0.0,26.0,26.0,3857260.0,794.0,26368.0,César Jasib Montes Castro,César Montes,3.0,True,3.0,Right Center Back,103.0,229980.0,C. Montes,César Jasib Montes Castro,1997-02-24,22.0,190.5,69.9,CB,Mexico,73.0,81.0,5000000.0,22000.0,Right,1.0,3.0,2.0,Medium/ High,Normal,9000000.0,Monterrey,75.0,RCB,3.0,2015-07-01,2023,,,,,41.0,32.0,76.0,64.0,31.0,52.0,62.0,37.0,70.0,62.0,56.0,67.0,71.0,69.0,55.0,50.0,77.0,76.0,79.0,35.0,73.0,71.0,59.0,61.0,48.0,74.0,68.0,74.0,73.0,9.0,10.0,5.0,5.0,13.0,,Long Passer (CPU AI Only),55+2,55+2,55+2,54+2,56+2,56+2,56+2,54+2,58+2,58+2,58+2,57+2,63+2,63+2,63+2,57+2,64+2,69+2,69+2,69+2,64+2,66+2,72+2,72+2,72+2,66+2,200.0,31.54696502116608,14.196134259524737
103,1409,38.0,0.0,0.0,6.0,6.0,15946.0,217.0,5477.0,Ousmane Dembélé,,11.0,True,16.0,Left Midfield,76.0,231443.0,O. Dembélé,Ousmane Dembélé,1997-05-15,21.0,152.4,67.1,"RW,LW",France,84.0,92.0,46000000.0,170000.0,Left,3.0,5.0,4.0,High/ Low,Lean,103500000.0,FC Barcelona,86.0,LW,11.0,2017-08-28,2022,France,84.0,SUB,11.0,81.0,78.0,43.0,79.0,76.0,91.0,82.0,64.0,70.0,83.0,94.0,93.0,90.0,82.0,85.0,83.0,59.0,76.0,52.0,76.0,54.0,36.0,79.0,84.0,75.0,82.0,42.0,30.0,33.0,6.0,6.0,14.0,10.0,13.0,"#Speedster,#Dribbler,#Acrobat","Injury Prone,Flair,Speed Dribbler (CPU AI Only),Technical Dribbler (CPU AI Only)",76+3,76+3,76+3,84+3,82+3,82+3,82+3,84+3,82+3,82+3,82+3,83+3,75+3,75+3,75+3,83+3,64+3,58+3,58+3,58+3,64+3,59+3,47+3,47+3,47+3,59+3,423.0,66.58439549662071,14.166892658855472
104,409,52734.0,0.0,0.0,20.0,20.0,3857272.0,1839.0,12524.0,Walker Zimmerman,,3.0,True,3.0,Right Center Back,95.0,212591.0,W. Zimmerman,Walker Zimmerman,1993-05-19,25.0,190.5,88.9,CB,United States,72.0,76.0,3400000.0,6000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,5300000.0,Los Angeles FC,70.0,RCB,25.0,2019-01-15,2022,United States,74.0,SUB,5.0,39.0,52.0,78.0,67.0,49.0,42.0,33.0,38.0,66.0,63.0,56.0,65.0,47.0,67.0,43.0,57.0,78.0,76.0,83.0,40.0,82.0,70.0,48.0,37.0,56.0,64.0,70.0,68.0,63.0,13.0,14.0,8.0,10.0,9.0,,Injury Prone,58+2,58+2,58+2,52+2,54+2,54+2,54+2,52+2,53+2,53+2,53+2,54+2,58+2,58+2,58+2,54+2,62+2,67+2,67+2,67+2,62+2,64+2,71+2,71+2,71+2,64+2,216.0,33.88702039279897,14.119591830332906
105,1057,13198.0,0.0,0.0,12.0,12.0,303524.0,212.0,12041.0,João Félix Sequeira,João Félix,7.0,True,24.0,Left Center Forward,65.0,242444.0,João Félix,João Félix Sequeira,1999-11-10,19.0,154.94,69.9,"CF,LW",Portugal,76.0,89.0,14000000.0,7000.0,Right,1.0,3.0,4.0,High/ Medium,Lean,36800000.0,SL Benfica,79.0,RS,79.0,2016-09-29,2023,,,,,65.0,74.0,68.0,70.0,69.0,81.0,75.0,51.0,67.0,78.0,78.0,83.0,84.0,78.0,78.0,74.0,78.0,82.0,64.0,72.0,58.0,38.0,76.0,72.0,62.0,80.0,28.0,42.0,35.0,13.0,12.0,14.0,13.0,14.0,,"Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",74+2,74+2,74+2,75+2,76+2,76+2,76+2,75+2,75+2,75+2,75+2,75+2,70+2,70+2,70+2,75+2,60+2,57+2,57+2,57+2,60+2,57+2,51+2,51+2,51+2,57+2,247.0,38.46849147506592,14.016859241926852
106,965,24082.0,0.0,0.0,21.0,21.0,3753976.0,1.0,3517.0,Aaron Ramsey,,16.0,True,9.0,Right Defensive Midfield,96.0,186561.0,A. Ramsey,Aaron Ramsey,1990-12-26,28.0,182.88,76.2,"CM,CDM,CAM",Wales,82.0,82.0,23000000.0,130000.0,Right,3.0,3.0,3.0,High/ High,Lean,43700000.0,Arsenal,82.0,SUB,8.0,2008-06-13,2019,Wales,75.0,CAM,10.0,75.0,74.0,58.0,84.0,79.0,81.0,70.0,66.0,80.0,82.0,65.0,69.0,73.0,81.0,74.0,81.0,66.0,89.0,67.0,74.0,73.0,69.0,84.0,79.0,75.0,81.0,66.0,70.0,67.0,6.0,11.0,5.0,10.0,8.0,#Engine,"Injury Prone,Long Shot Taker (CPU AI Only)",75+3,75+3,75+3,77+3,78+3,78+3,78+3,77+3,79+3,79+3,79+3,79+3,80+3,80+3,80+3,79+3,75+3,75+3,75+3,75+3,75+3,73+3,69+3,69+3,69+3,73+3,189.0,29.386265666907,13.993459841384285
107,1272,3223.0,0.0,0.0,18.0,18.0,16248.0,212.0,5259.0,José María Giménez de Vargas,José Giménez,24.0,True,3.0,Right Center Back,94.0,216460.0,J. Giménez,José María Giménez de Vargas,1995-01-20,24.0,185.42,79.8,CB,Uruguay,84.0,88.0,34000000.0,63000.0,Right,2.0,3.0,2.0,Medium/ High,Normal,72300000.0,Atlético Madrid,84.0,RCB,24.0,2013-07-01,2023,Uruguay,81.0,LCB,2.0,47.0,37.0,81.0,68.0,30.0,47.0,36.0,44.0,58.0,56.0,69.0,70.0,56.0,76.0,43.0,72.0,90.0,67.0,85.0,48.0,89.0,85.0,24.0,27.0,38.0,73.0,88.0,86.0,87.0,9.0,11.0,7.0,10.0,15.0,#Tackling ,Dives Into Tackles (CPU AI Only),56+2,56+2,56+2,51+2,51+2,51+2,51+2,51+2,50+2,50+2,50+2,53+2,56+2,56+2,56+2,53+2,71+2,73+2,73+2,73+2,71+2,74+2,83+2,83+2,83+2,74+2,210.0,32.59292879340214,13.968398054315202
108,1336,1569.0,0.0,0.0,18.0,18.0,16073.0,212.0,5487.0,Antoine Griezmann,,7.0,True,22.0,Right Center Forward,96.0,194765.0,A. Griezmann,Antoine Griezmann,1991-03-21,27.0,175.26,73.0,"CF,ST",France,89.0,90.0,78000000.0,145000.0,Left,4.0,3.0,4.0,High/ High,Lean,165800000.0,Atlético Madrid,84.0,RS,7.0,2014-07-28,2023,France,84.0,CAM,7.0,82.0,89.0,84.0,84.0,87.0,87.0,86.0,84.0,78.0,90.0,88.0,85.0,90.0,90.0,82.0,82.0,90.0,86.0,62.0,82.0,73.0,49.0,91.0,85.0,83.0,89.0,59.0,54.0,48.0,14.0,8.0,14.0,13.0,14.0,"#Dribbler,#Engine,#Acrobat,#Clinical Finisher,#Complete Forward","Beat Offside Trap,Finesse Shot,Speed Dribbler (CPU AI Only)",86+3,86+3,86+3,87+3,87+3,87+3,87+3,87+3,86+3,86+3,86+3,86+3,82+3,82+3,82+3,86+3,72+3,70+3,70+3,70+3,72+3,70+3,65+3,65+3,65+3,70+3,531.0,80.38752245334146,13.625003805651094
109,669,39728.0,0.0,0.0,26.0,26.0,3802904.0,146.0,29966.0,Ui-Jo Hwang,Hwang Ui-jo,18.0,True,23.0,Center Forward,81.0,212260.0,Hwang Ui Jo,황의조 Ui Jo Hwang,1992-08-28,26.0,182.88,73.0,"ST,RM",Korea Republic,73.0,75.0,5000000.0,11000.0,Right,2.0,4.0,3.0,High/ Low,Lean,6600000.0,Gamba Osaka,67.0,SUB,16.0,2017-07-01,2019,,,,,53.0,73.0,71.0,64.0,66.0,73.0,67.0,63.0,57.0,70.0,80.0,81.0,77.0,70.0,64.0,73.0,72.0,76.0,71.0,66.0,62.0,41.0,71.0,55.0,66.0,58.0,20.0,39.0,32.0,9.0,15.0,10.0,7.0,6.0,,"Finesse Shot,Technical Dribbler (CPU AI Only)",71+2,71+2,71+2,69+2,70+2,70+2,70+2,69+2,67+2,67+2,67+2,68+2,62+2,62+2,62+2,68+2,55+2,53+2,53+2,53+2,55+2,53+2,49+2,49+2,49+2,53+2,51.0,7.475732908134814,13.192469837884966
110,459,50591.0,0.0,0.0,20.0,20.0,3857256.0,786.0,5833.0,Nemanja Radonjić,,7.0,False,0.0,Substitute,23.0,225028.0,N. Radoja,Nemanja Radoja,1993-02-06,26.0,185.42,77.1,"CM,CDM",Serbia,75.0,78.0,8000000.0,20000.0,Right,1.0,3.0,3.0,High/ Medium,Normal,17400000.0,RC Celta,77.0,SUB,6.0,2014-08-18,2019,,,,,44.0,72.0,51.0,77.0,32.0,70.0,37.0,36.0,78.0,73.0,49.0,38.0,53.0,69.0,46.0,63.0,62.0,55.0,66.0,71.0,74.0,77.0,79.0,80.0,42.0,64.0,60.0,80.0,78.0,11.0,13.0,12.0,9.0,7.0,,,66+2,66+2,66+2,66+2,69+2,69+2,69+2,66+2,71+2,71+2,71+2,66+2,74+2,74+2,74+2,66+2,65+2,73+2,73+2,73+2,65+2,65+2,69+2,69+2,69+2,65+2,60.0,8.77692963205455,13.165394448081825
111,753,36337.0,0.0,0.0,13.0,13.0,3788770.0,941.0,20750.0,Cody Mathès Gakpo,Cody Gakpo,26.0,False,0.0,Substitute,16.0,242516.0,C. Gakpo,Cody Mathès Gakpo,1999-05-07,19.0,187.96,76.2,LW,Netherlands,66.0,80.0,1400000.0,3000.0,Right,1.0,3.0,3.0,Medium/ Medium,Lean,2800000.0,PSV,76.0,SUB,19.0,2016-07-07,2022,,,,,58.0,65.0,33.0,58.0,58.0,74.0,49.0,56.0,47.0,71.0,77.0,78.0,73.0,55.0,69.0,63.0,64.0,62.0,66.0,50.0,37.0,25.0,59.0,64.0,59.0,58.0,30.0,34.0,28.0,15.0,11.0,7.0,9.0,5.0,,,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,64+2,57+2,57+2,57+2,64+2,50+2,46+2,46+2,46+2,50+2,47+2,40+2,40+2,40+2,47+2,354.0,51.35272733208001,13.055778135274577
112,887,28225.0,0.0,0.0,12.0,12.0,3754012.0,33.0,12325.0,Abdul Rahman Baba,Baba Rahman,6.0,True,6.0,Left Back,45.0,209620.0,A. Baba,Abdul Rahman Baba,1994-07-02,24.0,152.4,69.9,"LB,LM",Ghana,74.0,78.0,6000000.0,56000.0,Left,2.0,2.0,3.0,High/ Medium,Lean,,Stade de Reims,73.0,LB,21.0,,"Jun 30, 2019",,,,,76.0,48.0,67.0,72.0,41.0,75.0,67.0,23.0,67.0,75.0,79.0,78.0,77.0,74.0,75.0,59.0,75.0,68.0,64.0,47.0,73.0,71.0,63.0,55.0,42.0,69.0,70.0,74.0,74.0,12.0,11.0,6.0,11.0,10.0,,Speed Dribbler (CPU AI Only),64+2,64+2,64+2,69+2,66+2,66+2,66+2,69+2,67+2,67+2,67+2,70+2,67+2,67+2,67+2,70+2,73+2,70+2,70+2,70+2,73+2,73+2,71+2,71+2,71+2,73+2,209.0,30.002147372957815,12.919584993139729
113,417,52580.0,0.0,0.0,23.0,23.0,3857271.0,797.0,5239.0,Alireza Jahanbakhsh,,7.0,True,17.0,Right Wing,45.0,215871.0,A. Jahanbakhsh,Alireza Jahanbakhsh,1993-08-11,25.0,154.94,78.0,RM,Iran,77.0,80.0,11500000.0,41000.0,Right,2.0,4.0,4.0,High/ High,Normal,22700000.0,Brighton & Hove Albion,76.0,SUB,16.0,2018-07-25,2023,,,,,71.0,72.0,62.0,72.0,72.0,83.0,64.0,46.0,62.0,79.0,79.0,83.0,76.0,74.0,75.0,84.0,87.0,78.0,66.0,79.0,68.0,42.0,72.0,75.0,58.0,75.0,42.0,37.0,40.0,13.0,11.0,9.0,7.0,7.0,,"Flair,Speed Dribbler (CPU AI Only)",74+2,74+2,74+2,76+2,76+2,76+2,76+2,76+2,75+2,75+2,75+2,75+2,70+2,70+2,70+2,75+2,62+2,59+2,59+2,59+2,62+2,59+2,53+2,53+2,53+2,59+2,45.0,6.403093118418188,12.806186236836377
114,423,52171.0,0.0,0.0,17.0,17.0,3857268.0,1833.0,11846.0,Steven de Sousa Vitoria,Steven Vitória,5.0,True,4.0,Center Back,99.0,192528.0,Steven Vitória,Steven de Sousa Vitória,1987-01-11,32.0,195.58,86.2,CB,Canada,65.0,65.0,375000.0,2000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,506000.0,Lechia Gdańsk,68.0,SUB,5.0,2016-08-17,2019,,,,,37.0,47.0,65.0,59.0,41.0,42.0,66.0,66.0,54.0,58.0,33.0,47.0,32.0,68.0,35.0,74.0,30.0,55.0,91.0,63.0,76.0,62.0,21.0,43.0,68.0,70.0,52.0,63.0,61.0,14.0,7.0,8.0,6.0,6.0,#Strength,,53+2,53+2,53+2,46+2,48+2,48+2,48+2,46+2,48+2,48+2,48+2,46+2,53+2,53+2,53+2,46+2,54+2,60+2,60+2,60+2,54+2,55+2,63+2,63+2,63+2,55+2,197.0,27.831293370952658,12.7148040781002
115,456,50777.0,0.0,0.0,19.0,19.0,3857257.0,792.0,5481.0,Mathew Leckie,,7.0,True,12.0,Right Midfield,90.0,195033.0,M. Leckie,Mathew Leckie,1991-02-04,28.0,154.94,82.1,"RM,LM,RW",Australia,75.0,75.0,7000000.0,25000.0,Right,2.0,4.0,3.0,High/ Medium,Normal,11900000.0,Hertha BSC,77.0,SUB,11.0,2017-07-01,2021,Australia,73.0,SUB,7.0,76.0,68.0,72.0,68.0,65.0,76.0,72.0,36.0,54.0,75.0,91.0,89.0,75.0,70.0,78.0,74.0,87.0,77.0,70.0,67.0,73.0,54.0,73.0,65.0,69.0,67.0,63.0,48.0,40.0,8.0,10.0,8.0,6.0,10.0,#Speedster,Speed Dribbler (CPU AI Only),73+2,73+2,73+2,74+2,73+2,73+2,73+2,74+2,71+2,71+2,71+2,73+2,66+2,66+2,66+2,73+2,66+2,61+2,61+2,61+2,66+2,64+2,61+2,61+2,61+2,64+2,282.0,39.26118682693101,12.530166008595003
116,438,51467.0,0.0,0.0,21.0,21.0,3857260.0,794.0,15452.0,Carlos Uriel Antuna Romero,Uriel Antuna,21.0,False,0.0,Substitute,58.0,237997.0,U. Antuna,Carlos Uriel Antuna Romero,1997-08-21,21.0,175.26,59.0,RM,Mexico,64.0,74.0,725000.0,1000.0,Right,1.0,3.0,3.0,Medium/ Medium,Lean,1200000.0,LA Galaxy,71.0,SUB,18.0,2017-07-26,2021,,,,,62.0,55.0,46.0,60.0,48.0,68.0,54.0,48.0,55.0,65.0,78.0,78.0,93.0,56.0,74.0,55.0,55.0,70.0,31.0,42.0,40.0,35.0,55.0,57.0,45.0,58.0,24.0,31.0,32.0,10.0,13.0,14.0,9.0,11.0,#Acrobat,,56+2,56+2,56+2,63+2,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,56+2,56+2,56+2,63+2,52+2,46+2,46+2,46+2,52+2,49+2,38+2,38+2,38+2,49+2,45.0,6.231996582006258,12.463993164012516
117,416,52585.0,0.0,0.0,25.0,25.0,3857271.0,797.0,5722.0,Saeid Ezatolahi Afagh,Saeid Ezatolahi,6.0,False,0.0,Substitute,72.0,233241.0,S. Ezatolahi,Saeid Ezatolahi,1996-10-01,22.0,190.5,78.0,"CM,CDM",Iran,68.0,79.0,1500000.0,10000.0,Right,1.0,3.0,3.0,Medium/ High,Normal,3200000.0,Reading,70.0,RES,32.0,2016-02-24,2019,,,,,51.0,56.0,58.0,73.0,44.0,64.0,52.0,61.0,66.0,68.0,67.0,65.0,59.0,67.0,56.0,72.0,59.0,64.0,67.0,71.0,78.0,69.0,59.0,67.0,46.0,65.0,64.0,68.0,63.0,14.0,10.0,15.0,7.0,14.0,,,63+2,63+2,63+2,63+2,65+2,65+2,65+2,63+2,66+2,66+2,66+2,64+2,67+2,67+2,67+2,64+2,64+2,68+2,68+2,68+2,64+2,64+2,66+2,66+2,66+2,64+2,158.0,21.298948961861072,12.132312699794282
118,472,50048.0,0.0,0.0,25.0,25.0,3837963.0,165.0,32450.0,Montassar Omar Talbi,,3.0,True,4.0,Center Back,95.0,245410.0,M. Talbi,Montassar Talbi,1998-05-26,20.0,152.4,73.9,CB,France,58.0,73.0,250000.0,1000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,656000.0,Çaykur Rizespor,71.0,SUB,3.0,2018-07-01,2021,,,,,27.0,23.0,57.0,36.0,34.0,32.0,26.0,35.0,38.0,44.0,57.0,56.0,47.0,51.0,68.0,46.0,65.0,55.0,53.0,25.0,48.0,52.0,25.0,30.0,41.0,43.0,57.0,72.0,67.0,9.0,8.0,12.0,10.0,14.0,,,39+2,39+2,39+2,36+2,37+2,37+2,37+2,36+2,36+2,36+2,36+2,38+2,39+2,39+2,39+2,38+2,50+2,50+2,50+2,50+2,50+2,53+2,57+2,57+2,57+2,53+2,205.0,27.523503925973813,12.083489528476308
119,433,51555.0,0.0,0.0,9.0,9.0,3857262.0,791.0,40538.0,Jin-Su Kim,Kim Jin-Su,3.0,True,6.0,Left Back,98.0,247127.0,Min-Ho Kim,Min-Ho Kim,2000-01-25,19.0,193.04,83.0,GK,Korea Republic,50.0,61.0,40000.0,1000.0,Right,1.0,2.0,1.0,Medium/ Medium,Normal,58000.0,Sagan Tosu,67.0,SUB,21.0,2019-01-03,2020,,,,,13.0,5.0,10.0,23.0,9.0,6.0,12.0,14.0,15.0,15.0,30.0,36.0,27.0,53.0,27.0,24.0,41.0,23.0,72.0,9.0,21.0,8.0,6.0,23.0,12.0,25.0,9.0,13.0,13.0,51.0,51.0,50.0,40.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,33.14722004673769,12.029233081477386
120,402,52987.0,0.0,0.0,14.0,14.0,3857276.0,788.0,59493.0,Abderrazak Hamdallah,,9.0,False,0.0,Substitute,18.0,213761.0,A. Hamdallah,Abderrazak Hamdallah,1990-12-17,28.0,182.88,81.2,ST,Morocco,75.0,75.0,7000000.0,38000.0,Right,1.0,3.0,3.0,Medium/ Low,Normal,11900000.0,Al Nassr,72.0,ST,9.0,2018-08-23,2021,,,,,64.0,80.0,73.0,69.0,66.0,70.0,74.0,56.0,57.0,73.0,71.0,73.0,65.0,61.0,68.0,76.0,69.0,67.0,75.0,70.0,54.0,20.0,77.0,68.0,65.0,69.0,29.0,16.0,17.0,9.0,11.0,9.0,15.0,10.0,,"Diver,Beat Offside Trap,Finesse Shot,Power Header",73+2,73+2,73+2,70+2,71+2,71+2,71+2,70+2,70+2,70+2,70+2,69+2,62+2,62+2,62+2,69+2,49+2,47+2,47+2,47+2,49+2,46+2,42+2,42+2,42+2,46+2,58.0,7.723975694634474,11.985479526156942
121,451,50923.0,0.0,0.0,2.0,2.0,3857258.0,781.0,3280.0,Richarlison de Andrade,Richarlison,9.0,True,23.0,Center Forward,79.0,231943.0,Richarlison,Richarlison de Andrade,1997-05-10,21.0,154.94,71.2,"ST,LW,LM",Brazil,80.0,86.0,21000000.0,84000.0,Right,1.0,5.0,4.0,High/ High,Normal,44100000.0,Everton,79.0,ST,30.0,2018-07-24,2023,,,,,69.0,79.0,75.0,75.0,64.0,84.0,71.0,65.0,59.0,80.0,83.0,86.0,78.0,78.0,74.0,80.0,80.0,78.0,77.0,64.0,82.0,35.0,79.0,72.0,69.0,78.0,46.0,44.0,36.0,12.0,7.0,8.0,11.0,13.0,,"Diver,Selfish,Flair,Technical Dribbler (CPU AI Only)",78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,76+2,76+2,76+2,77+2,70+2,70+2,70+2,77+2,62+2,60+2,60+2,60+2,62+2,60+2,57+2,57+2,57+2,60+2,254.0,33.76837906578992,11.965173684728711
122,751,36461.0,0.0,0.0,14.0,14.0,3788772.0,768.0,22084.0,Bukayo Saka,,25.0,True,17.0,Right Wing,83.0,246669.0,B. Saka,Bukayo Saka,2001-09-05,17.0,152.4,69.9,"LW,RW",England,65.0,86.0,1200000.0,9000.0,Left,1.0,4.0,3.0,High/ High,Normal,3400000.0,Arsenal,82.0,RES,87.0,2018-09-14,2023,,,,,63.0,61.0,45.0,60.0,55.0,66.0,60.0,44.0,44.0,63.0,86.0,83.0,83.0,52.0,78.0,64.0,50.0,65.0,56.0,61.0,64.0,40.0,59.0,63.0,58.0,70.0,39.0,34.0,29.0,7.0,8.0,13.0,9.0,13.0,,Technical Dribbler (CPU AI Only),60+2,60+2,60+2,65+2,63+2,63+2,63+2,65+2,62+2,62+2,62+2,63+2,56+2,56+2,56+2,63+2,53+2,49+2,49+2,49+2,53+2,51+2,45+2,45+2,45+2,51+2,244.0,31.73723708795444,11.706357942278277
123,497,48920.0,0.0,0.0,31.0,31.0,3837706.0,153.0,139016.0,Achraf Dari,,4.0,False,0.0,Substitute,34.0,241779.0,A. Bencharki,Achraf Bencharki,1994-09-24,24.0,152.4,69.9,"LM,ST",Morocco,67.0,73.0,1000000.0,11000.0,Right,1.0,3.0,4.0,High/ Medium,Lean,,Racing Club de Lens,68.0,ST,20.0,,"Jun 30, 2019",,,,,62.0,64.0,61.0,63.0,56.0,71.0,70.0,66.0,58.0,65.0,81.0,74.0,73.0,65.0,66.0,66.0,75.0,61.0,63.0,64.0,56.0,37.0,64.0,65.0,64.0,69.0,49.0,42.0,21.0,12.0,11.0,11.0,10.0,13.0,,,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,66+2,66+2,66+2,66+2,61+2,61+2,61+2,66+2,54+2,52+2,52+2,52+2,54+2,52+2,49+2,49+2,49+2,52+2,162.0,21.00949846167463,11.671943589819241
124,811,32579.0,0.0,0.0,19.0,19.0,3788744.0,773.0,5545.0,Breel-Donald Embolo,Breel Embolo,7.0,True,24.0,Left Center Forward,97.0,222357.0,B. Embolo,Breel-Donald Embolo,1997-02-14,22.0,185.42,86.2,"ST,RW",Switzerland,76.0,85.0,12000000.0,24000.0,Right,2.0,4.0,3.0,Medium/ Medium,Stocky,22800000.0,FC Schalke 04,78.0,SUB,36.0,2016-07-01,2021,,,,,59.0,74.0,69.0,72.0,64.0,78.0,65.0,51.0,70.0,74.0,76.0,79.0,69.0,73.0,73.0,76.0,73.0,71.0,83.0,62.0,63.0,41.0,78.0,69.0,66.0,73.0,26.0,28.0,22.0,13.0,6.0,7.0,7.0,12.0,,"Injury Prone,Beat Offside Trap,Flair,Chip Shot (CPU AI Only),Technical Dribbler (CPU AI Only)",74+2,74+2,74+2,72+2,74+2,74+2,74+2,72+2,73+2,73+2,73+2,72+2,68+2,68+2,68+2,72+2,55+2,55+2,55+2,55+2,55+2,52+2,49+2,49+2,49+2,52+2,239.0,30.746444321638684,11.578158949571051
125,1233,5250.0,0.0,0.0,20.0,20.0,18244.0,224.0,5743.0,Paulo Bruno Exequiel Dybala,Paulo Dybala,21.0,True,19.0,Center Attacking Midfield,79.0,211110.0,P. Dybala,Paulo Bruno Exequiel Dybala,1993-11-15,25.0,152.4,74.8,"CAM,RW",Argentina,89.0,94.0,89000000.0,205000.0,Left,3.0,3.0,4.0,Medium/ Medium,Normal,153500000.0,Juventus,85.0,RW,10.0,2015-07-01,2022,Argentina,82.0,LF,21.0,82.0,84.0,68.0,87.0,88.0,92.0,88.0,88.0,75.0,92.0,87.0,83.0,91.0,86.0,85.0,82.0,75.0,80.0,65.0,88.0,48.0,32.0,84.0,87.0,86.0,84.0,23.0,20.0,20.0,5.0,4.0,4.0,5.0,8.0,"#Dribbler,#Playmaker  ,#FK Specialist,#Acrobat,#Complete Midfielder","Avoids Using Weaker Foot,Finesse Shot,Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only),Set Play Specialist,Takes Finesse Free Kicks",83+3,83+3,83+3,87+3,86+3,86+3,86+3,87+3,87+3,87+3,87+3,86+3,79+3,79+3,79+3,86+3,62+3,58+3,58+3,58+3,62+3,56+3,45+3,45+3,45+3,56+3,22.0,2.8288001328845587,11.572364179982285
126,426,52041.0,0.0,0.0,11.0,11.0,3857266.0,771.0,8519.0,Dayotchanculle Upamecano,,18.0,True,5.0,Left Center Back,100.0,229558.0,D. Upamecano,Dayotchanculle Upamecano,1998-10-27,20.0,185.42,83.0,CB,France,77.0,88.0,13000000.0,18000.0,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,24700000.0,RB Leipzig,79.0,SUB,5.0,2017-01-13,2021,,,,,47.0,39.0,71.0,72.0,21.0,59.0,32.0,28.0,66.0,64.0,73.0,85.0,61.0,67.0,62.0,44.0,86.0,61.0,88.0,24.0,81.0,75.0,35.0,56.0,39.0,68.0,68.0,84.0,75.0,6.0,7.0,8.0,15.0,9.0,#Strength,,55+2,55+2,55+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,60+2,62+2,62+2,62+2,60+2,68+2,71+2,71+2,71+2,68+2,70+2,76+2,76+2,76+2,70+2,408.0,51.84187999445862,11.435708822307049
127,586,43947.0,0.0,0.0,21.0,21.0,3829416.0,136.0,4506.0,Nampalys Mendy,,22.0,True,10.0,Center Defensive Midfield,95.0,198861.0,N. Mendy,Nampalys Mendy,1992-06-23,26.0,167.64,73.0,"CDM,CM",France,76.0,78.0,7500000.0,52000.0,Right,1.0,3.0,3.0,Low/ High,Stocky,14800000.0,Leicester City,78.0,SUB,24.0,2016-07-03,2020,,,,,67.0,49.0,65.0,80.0,43.0,71.0,69.0,54.0,72.0,77.0,71.0,68.0,74.0,74.0,87.0,62.0,76.0,79.0,68.0,64.0,77.0,74.0,56.0,62.0,55.0,70.0,74.0,75.0,74.0,14.0,12.0,9.0,12.0,15.0,,,63+2,63+2,63+2,68+2,66+2,66+2,66+2,68+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,69+2,73+2,74+2,74+2,74+2,73+2,73+2,73+2,73+2,73+2,73+2,282.0,35.80017659917117,11.425588276331224
