,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_contribution_value,statistic_rating_contribution_value
25,1730,0,0,3.0,3.0,3788742.0,776.0,3959.0,Andreas Christensen,,6.0,True,5.0,Left Center Back,96.0,199792.0,A. Christiansen,Anders Christiansen,1990-06-08,28.0,175.26,74.8,CM,Denmark,73.0,73.0,4000000.0,7000.0,Right,1.0,3.0,3.0,High/ High,Lean,5200000.0,Malmö FF,70.0,RCM,14.0,2018-07-15,2022,,,,,64.0,64.0,56.0,72.0,66.0,71.0,69.0,65.0,74.0,72.0,75.0,73.0,84.0,69.0,83.0,72.0,77.0,81.0,62.0,68.0,77.0,65.0,71.0,74.0,68.0,71.0,64.0,63.0,73.0,16.0,6.0,8.0,6.0,9.0,,"Dives Into Tackles (CPU AI Only),Finesse Shot,Flair,Playmaker (CPU AI Only)",67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,71+2,69+2,69+2,69+2,69+2,69+2,69+2,66+2,66+2,66+2,69+2,201.0,79.78975916683919,35.72675783589815
26,414,0,0,25.0,25.0,18241.0,212.0,20005.0,Toby Alderweireld,,12.0,False,0.0,Substitute,47.0,184087.0,T. Alderweireld,Toby Alderweireld,1989-03-02,30.0,185.42,81.2,CB,Belgium,87.0,88.0,44000000.0,165000.0,Right,3.0,3.0,2.0,Medium/ Medium,Normal,84700000.0,Tottenham Hotspur,83.0,RCB,4.0,2015-07-08,2020,Belgium,85.0,RCB,2.0,64.0,45.0,82.0,79.0,38.0,62.0,63.0,69.0,85.0,75.0,61.0,67.0,60.0,88.0,50.0,78.0,84.0,76.0,79.0,65.0,81.0,87.0,58.0,67.0,58.0,84.0,90.0,91.0,86.0,16.0,6.0,14.0,16.0,14.0,"#Tackling ,#Tactician ",Long Passer (CPU AI Only),66+3,66+3,66+3,65+3,67+3,67+3,67+3,65+3,68+3,68+3,68+3,68+3,75+3,75+3,75+3,68+3,78+3,83+3,83+3,83+3,78+3,80+3,84+3,84+3,84+3,80+3,196.0,75.65315355643253,34.738692959586366
27,1798,0,0,24.0,24.0,3788744.0,773.0,8814.0,Nico Elvedi,,4.0,True,3.0,Right Center Back,97.0,221491.0,N. Elvedi,Nico Elvedi,1996-09-30,22.0,187.96,78.0,"CB,RB,LB",Switzerland,78.0,84.0,12000000.0,20000.0,Right,2.0,3.0,3.0,Medium/ Medium,Normal,22800000.0,Borussia Mönchengladbach,79.0,LCB,30.0,2015-07-01,2021,Switzerland,77.0,RCB,4.0,65.0,30.0,79.0,73.0,30.0,69.0,45.0,29.0,55.0,72.0,73.0,77.0,66.0,75.0,54.0,42.0,73.0,78.0,77.0,31.0,69.0,79.0,53.0,59.0,37.0,65.0,76.0,81.0,76.0,9.0,15.0,10.0,12.0,9.0,,,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,66+2,65+2,65+2,65+2,66+2,74+2,73+2,73+2,73+2,74+2,75+2,76+2,76+2,76+2,75+2,98.0,35.72329665585434,32.80710917374378
28,1765,0,0,10.0,10.0,3788743.0,782.0,6331.0,Leander Dendoncker,,19.0,True,9.0,Right Defensive Midfield,95.0,212501.0,L. Dendoncker,Leander Dendoncker,1995-04-15,23.0,187.96,88.0,"CDM,CB,CM",Belgium,79.0,85.0,14500000.0,20000.0,Right,2.0,4.0,2.0,High/ High,Normal,,Wolverhampton Wanderers,76.0,RCM,32.0,,"Jun 30, 2019",Belgium,85.0,SUB,20.0,75.0,66.0,78.0,79.0,71.0,69.0,72.0,71.0,78.0,74.0,61.0,68.0,59.0,73.0,58.0,86.0,67.0,89.0,87.0,76.0,74.0,78.0,71.0,76.0,44.0,75.0,76.0,78.0,76.0,14.0,8.0,14.0,14.0,6.0,"#Engine,#Strength","Power Free-Kick,Injury Free,Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only)",73+2,73+2,73+2,71+2,72+2,72+2,72+2,71+2,72+2,72+2,72+2,72+2,76+2,76+2,76+2,72+2,76+2,77+2,77+2,77+2,76+2,76+2,77+2,77+2,77+2,76+2,99.0,35.986072977966934,32.71461179815176
29,2005,0,0,23.0,23.0,3788764.0,770.0,6322.0,Niklas Süle,,15.0,False,0.0,Substitute,22.0,212190.0,N. Süle,Niklas Süle,1995-09-03,23.0,195.58,97.1,CB,Germany,84.0,90.0,36500000.0,84000.0,Right,2.0,3.0,2.0,Medium/ Medium,Stocky,67500000.0,FC Bayern München,85.0,RCB,4.0,2017-07-01,2022,Germany,85.0,CB,15.0,30.0,20.0,86.0,78.0,31.0,42.0,28.0,30.0,63.0,63.0,52.0,84.0,33.0,79.0,33.0,77.0,38.0,65.0,94.0,62.0,82.0,82.0,26.0,30.0,32.0,72.0,83.0,85.0,83.0,15.0,7.0,14.0,7.0,15.0,"#Aerial Threat,#Strength",Dives Into Tackles (CPU AI Only),56+2,56+2,56+2,49+2,52+2,52+2,52+2,49+2,52+2,52+2,52+2,52+2,60+2,60+2,60+2,52+2,69+2,75+2,75+2,75+2,69+2,73+2,81+2,81+2,81+2,73+2,198.0,71.40299720304387,32.45590781956539
30,2042,0,0,12.0,12.0,3788773.0,780.0,12169.0,João Maria Lobo Alves Palhinha Gonçalves,João Palhinha,26.0,False,0.0,Substitute,55.0,229391.0,Palhinha,João Maria Lobo Alves Palhinha Gonçalves,1995-07-09,23.0,190.5,82.1,"CDM,CM",Portugal,75.0,82.0,8000000.0,10000.0,Right,1.0,4.0,2.0,Medium/ Medium,Normal,,SC Braga,76.0,SUB,60.0,,"Jun 30, 2020",,,,,44.0,38.0,69.0,76.0,49.0,68.0,40.0,45.0,73.0,75.0,52.0,51.0,50.0,75.0,44.0,59.0,80.0,55.0,86.0,53.0,78.0,78.0,47.0,68.0,56.0,79.0,77.0,77.0,67.0,14.0,10.0,8.0,7.0,7.0,,,59+2,59+2,59+2,59+2,61+2,61+2,61+2,59+2,64+2,64+2,64+2,61+2,69+2,69+2,69+2,61+2,66+2,74+2,74+2,74+2,66+2,67+2,75+2,75+2,75+2,67+2,45.0,15.97896995180604,31.95793990361208
31,2909,0,0,28.0,28.0,3857268.0,1833.0,31684.0,Atiba Hutchinson,,13.0,True,9.0,Right Defensive Midfield,61.0,134744.0,A. Hutchinson,Atiba Hutchinson,1983-02-08,36.0,187.96,83.0,"CDM,CM",Canada,76.0,76.0,1800000.0,28000.0,Right,2.0,4.0,2.0,High/ High,Lean,3500000.0,Beşiktaş JK,77.0,LDM,13.0,2013-07-31,2019,Canada,70.0,SUB,13.0,69.0,61.0,75.0,82.0,63.0,73.0,67.0,64.0,74.0,72.0,68.0,69.0,63.0,76.0,62.0,73.0,62.0,78.0,79.0,59.0,69.0,75.0,64.0,65.0,75.0,82.0,74.0,77.0,68.0,8.0,12.0,9.0,6.0,16.0,,"Injury Free,Team Player",69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,71+2,72+2,72+2,72+2,71+2,73+2,75+2,75+2,75+2,73+2,73+2,74+2,74+2,74+2,73+2,95.0,33.36859620156673,31.612354296221113
32,1209,0,0,12.0,12.0,3753974.0,29.0,3244.0,John Stones,,5.0,True,3.0,Right Center Back,94.0,203574.0,J. Stones,John Stones,1994-05-28,24.0,187.96,69.9,CB,England,83.0,87.0,28500000.0,125000.0,Right,2.0,4.0,3.0,High/ Medium,Lean,54900000.0,Manchester City,85.0,RCB,5.0,2016-08-09,2022,England,82.0,RCB,5.0,62.0,29.0,83.0,81.0,27.0,69.0,47.0,29.0,74.0,80.0,67.0,71.0,61.0,82.0,59.0,46.0,75.0,79.0,77.0,38.0,79.0,81.0,48.0,67.0,44.0,82.0,85.0,85.0,82.0,7.0,15.0,11.0,10.0,8.0,,Long Throw-in,59+2,59+2,59+2,64+2,63+2,63+2,63+2,64+2,66+2,66+2,66+2,68+2,72+2,72+2,72+2,68+2,77+2,80+2,80+2,80+2,77+2,78+2,81+2,81+2,81+2,78+2,412.0,141.68878884351807,30.951434456108313
33,1758,0,0,0.0,0.0,3788743.0,782.0,2954.0,Youri Tielemans,,8.0,True,11.0,Left Defensive Midfield,95.0,216393.0,Y. Tielemans,Youri Tielemans,1997-05-07,21.0,175.26,72.1,"CM,CDM",Belgium,78.0,87.0,16000000.0,47000.0,Right,2.0,5.0,4.0,Medium/ Medium,Normal,,Leicester City,78.0,RCM,21.0,,"Jun 30, 2019",Belgium,85.0,SUB,17.0,76.0,73.0,57.0,78.0,78.0,76.0,84.0,74.0,78.0,81.0,52.0,53.0,67.0,75.0,76.0,88.0,65.0,73.0,69.0,86.0,70.0,71.0,74.0,81.0,76.0,81.0,66.0,72.0,69.0,6.0,8.0,10.0,14.0,12.0,#Distance Shooter,"Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only)",72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,75+2,75+2,75+2,73+2,77+2,77+2,77+2,73+2,71+2,73+2,73+2,73+2,71+2,69+2,69+2,69+2,69+2,69+2,67.0,23.039692830198096,30.948841115191474
34,370,0,0,14.0,14.0,18236.0,217.0,4324.0,Daniel Alves da Silva,Dani Alves,2.0,True,2.0,Right Back,87.0,146530.0,Dani Alves,Daniel Alves da Silva,1983-05-06,35.0,172.72,68.0,"RB,CM",Brazil,82.0,82.0,4800000.0,62000.0,Right,4.0,3.0,4.0,High/ Low,Normal,8900000.0,Paris Saint-Germain,84.0,SUB,13.0,2017-07-12,2019,,,,,85.0,61.0,72.0,81.0,68.0,84.0,80.0,74.0,79.0,86.0,77.0,79.0,84.0,77.0,87.0,86.0,80.0,74.0,55.0,78.0,78.0,79.0,74.0,78.0,70.0,80.0,72.0,79.0,81.0,5.0,11.0,9.0,6.0,7.0,,"Power Free-Kick,Diver,Early Crosser,Flair",74+3,74+3,74+3,79+3,78+3,78+3,78+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,77+3,77+3,77+3,79+3,78+3,75+3,75+3,75+3,78+3,103.0,34.98535861641518,30.569730829877344
35,2114,0,0,14.0,14.0,3802683.0,131.0,16308.0,Leandro Daniel Paredes,Leandro Paredes,8.0,False,0.0,Substitute,12.0,207439.0,L. Paredes,Leandro Paredes,1994-06-29,24.0,154.94,74.8,"CM,CDM",Argentina,80.0,85.0,19500000.0,72000.0,Right,2.0,4.0,4.0,Medium/ Medium,Normal,37500000.0,Paris Saint-Germain,84.0,SUB,8.0,2019-01-29,2023,Argentina,82.0,CM,5.0,76.0,55.0,60.0,84.0,73.0,78.0,79.0,78.0,82.0,82.0,75.0,69.0,77.0,74.0,77.0,82.0,61.0,79.0,69.0,80.0,79.0,72.0,74.0,82.0,57.0,74.0,73.0,75.0,72.0,9.0,14.0,6.0,9.0,10.0,,"Power Free-Kick,Flair,Long Passer (CPU AI Only),Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Set Play Specialist",71+2,71+2,71+2,75+2,75+2,75+2,75+2,75+2,77+2,77+2,77+2,76+2,79+2,79+2,79+2,76+2,75+2,77+2,77+2,77+2,75+2,74+2,72+2,72+2,72+2,74+2,191.0,64.7572726145637,30.51389809063211
36,1938,0,0,21.0,21.0,3788751.0,770.0,5579.0,Joshua Kimmich,,6.0,True,7.0,Right Wing Back,99.0,212622.0,J. Kimmich,Joshua Kimmich,1995-02-08,24.0,175.26,69.9,"RB,CM,CDM",Germany,86.0,88.0,45000000.0,100000.0,Right,3.0,4.0,3.0,High/ Low,Lean,77600000.0,FC Bayern München,85.0,RB,32.0,2015-07-01,2023,Germany,85.0,RCM,18.0,91.0,66.0,74.0,87.0,67.0,80.0,81.0,61.0,83.0,85.0,78.0,68.0,84.0,86.0,83.0,75.0,79.0,94.0,64.0,69.0,79.0,80.0,80.0,79.0,44.0,82.0,75.0,81.0,79.0,8.0,15.0,7.0,15.0,15.0,#Crosser,,75+3,75+3,75+3,80+3,78+3,78+3,78+3,80+3,80+3,80+3,80+3,82+3,82+3,82+3,82+3,82+3,83+3,81+3,81+3,81+3,83+3,81+3,77+3,77+3,77+3,81+3,205.0,69.45410289516198,30.49204517348575
37,1791,0,0,15.0,15.0,3788744.0,773.0,5537.0,Fabian Lukas Schär,Fabian Schär,22.0,True,4.0,Center Back,97.0,210047.0,F. Schär,Fabian Schär,1991-12-20,27.0,187.96,83.9,CB,Switzerland,75.0,78.0,7000000.0,38000.0,Right,2.0,4.0,2.0,High/ Medium,Normal,13800000.0,Newcastle United,76.0,RCB,5.0,2018-07-26,2021,Switzerland,77.0,SUB,22.0,65.0,60.0,79.0,73.0,53.0,64.0,65.0,66.0,74.0,69.0,60.0,50.0,64.0,75.0,61.0,76.0,88.0,69.0,77.0,65.0,72.0,76.0,66.0,68.0,78.0,70.0,73.0,74.0,73.0,8.0,9.0,11.0,10.0,15.0,,,67+2,67+2,67+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,66+2,70+2,70+2,70+2,66+2,69+2,73+2,73+2,73+2,69+2,70+2,74+2,74+2,74+2,70+2,45.0,15.2391396265548,30.4782792531096
38,2917,0,0,22.0,22.0,3857270.0,783.0,5260.0,Rodrigo Bentancur Colmán,Rodrigo Bentancur,6.0,True,10.0,Center Defensive Midfield,102.0,227535.0,R. Bentancur,Rodrigo Bentancur Colmán,1997-06-25,21.0,187.96,72.1,CM,Uruguay,78.0,90.0,18500000.0,66000.0,Right,1.0,3.0,4.0,Medium/ Medium,Lean,34200000.0,Juventus,85.0,RCM,30.0,2017-07-01,2022,Uruguay,81.0,RCM,6.0,58.0,53.0,62.0,85.0,45.0,84.0,46.0,49.0,77.0,85.0,69.0,75.0,68.0,74.0,68.0,63.0,74.0,87.0,67.0,62.0,66.0,66.0,60.0,76.0,50.0,80.0,74.0,72.0,64.0,8.0,7.0,14.0,14.0,12.0,,Playmaker (CPU AI Only),67+2,67+2,67+2,72+2,72+2,72+2,72+2,72+2,75+2,75+2,75+2,74+2,77+2,77+2,77+2,74+2,73+2,75+2,75+2,75+2,73+2,71+2,70+2,70+2,70+2,71+2,135.0,45.69312675352027,30.462084502346844
39,1677,0,0,13.0,13.0,3773497.0,220.0,13620.0,Éder Gabriel Militão,Éder Militão,3.0,True,3.0,Right Center Back,96.0,240130.0,Éder Militão,Éder Gabriel Militão,1998-01-18,21.0,185.42,78.9,"CB,RB",Brazil,79.0,87.0,16000000.0,11000.0,Right,1.0,2.0,2.0,Medium/ High,Lean,35200000.0,FC Porto,81.0,RB,3.0,2018-08-07,2023,,,,,72.0,48.0,76.0,67.0,34.0,68.0,60.0,40.0,68.0,70.0,77.0,78.0,75.0,78.0,67.0,62.0,86.0,85.0,77.0,42.0,83.0,76.0,59.0,59.0,60.0,69.0,78.0,82.0,78.0,11.0,8.0,15.0,12.0,15.0,,Speed Dribbler (CPU AI Only),64+2,64+2,64+2,66+2,64+2,64+2,64+2,66+2,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,75+2,74+2,74+2,74+2,75+2,76+2,77+2,77+2,77+2,76+2,278.0,92.44448002576738,29.928069073090157
40,2,0,0,1.0,1.0,15946.0,217.0,5203.0,Sergio Busquets i Burgos,Sergio Busquets,5.0,True,9.0,Right Defensive Midfield,84.0,189511.0,Sergio Busquets,Sergio Busquets i Burgos,1988-07-16,30.0,187.96,76.2,"CDM,CM",Spain,89.0,89.0,51500000.0,315000.0,Right,4.0,3.0,3.0,Medium/ Medium,Lean,105600000.0,FC Barcelona,86.0,CDM,5.0,2008-09-01,2023,Spain,85.0,CDM,5.0,62.0,67.0,68.0,89.0,44.0,80.0,66.0,68.0,82.0,88.0,50.0,52.0,66.0,87.0,52.0,61.0,66.0,86.0,77.0,54.0,85.0,87.0,77.0,87.0,60.0,93.0,90.0,86.0,80.0,5.0,8.0,13.0,9.0,13.0,"#Playmaker  ,#Tactician ",,71+3,71+3,71+3,74+3,76+3,76+3,76+3,74+3,79+3,79+3,79+3,76+3,83+3,83+3,83+3,76+3,79+3,86+3,86+3,86+3,79+3,78+3,82+3,82+3,82+3,78+3,263.0,86.77294854715367,29.694164902067797
41,2774,0,0,9.0,9.0,3857254.0,776.0,16190.0,Rasmus Nissen Kristensen,Rasmus Kristensen,13.0,True,7.0,Right Wing Back,101.0,233301.0,R. Nissen Kristensen,Rasmus Nissen Kristensen,1997-07-11,21.0,185.42,69.9,RB,Denmark,70.0,78.0,2200000.0,6000.0,Right,1.0,3.0,3.0,High/ High,Normal,3600000.0,Ajax,78.0,SUB,2.0,2018-01-23,2022,,,,,66.0,53.0,65.0,67.0,49.0,65.0,68.0,36.0,66.0,67.0,75.0,76.0,66.0,69.0,59.0,73.0,73.0,87.0,74.0,49.0,70.0,67.0,67.0,63.0,45.0,72.0,66.0,66.0,64.0,10.0,9.0,9.0,6.0,10.0,#Engine,,65+2,65+2,65+2,65+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,67+2,66+2,66+2,66+2,67+2,69+2,68+2,68+2,68+2,69+2,69+2,67+2,67+2,67+2,69+2,195.0,64.21835591381274,29.6392411909905
42,426,0,0,0.0,0.0,18243.0,220.0,3063.0,Danilo Luiz da Silva,Danilo,23.0,False,0.0,Substitute,74.0,199304.0,Danilo,Danilo Luiz da Silva,1991-07-15,27.0,182.88,78.0,"RB,LB",Brazil,79.0,80.0,12000000.0,110000.0,Right,2.0,4.0,3.0,High/ Medium,Lean,23100000.0,Manchester City,85.0,SUB,3.0,2017-07-23,2022,,,,,74.0,61.0,69.0,77.0,72.0,73.0,76.0,76.0,69.0,79.0,73.0,76.0,70.0,79.0,65.0,85.0,74.0,82.0,76.0,74.0,75.0,81.0,75.0,64.0,67.0,69.0,78.0,77.0,78.0,14.0,5.0,15.0,14.0,5.0,,"Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only)",73+2,73+2,73+2,73+2,73+2,73+2,73+2,73+2,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,77+2,76+2,76+2,76+2,77+2,77+2,76+2,76+2,76+2,77+2,204.0,66.40436970571865,29.296045458405285
43,2802,0,0,26.0,26.0,3857256.0,786.0,7117.0,Filip Đuričić,Filip Djuricic,21.0,False,0.0,Substitute,23.0,193881.0,F. Đuričić,Filip Đuričić,1992-01-30,27.0,154.94,74.8,"CAM,LW",Serbia,74.0,75.0,6500000.0,40000.0,Right,1.0,4.0,4.0,High/ Low,Lean,12200000.0,Sassuolo,74.0,SUB,9.0,2018-07-02,2022,,,,,65.0,64.0,48.0,74.0,69.0,77.0,76.0,69.0,71.0,78.0,76.0,75.0,78.0,73.0,77.0,67.0,73.0,55.0,65.0,65.0,45.0,42.0,67.0,75.0,69.0,71.0,45.0,35.0,43.0,8.0,8.0,9.0,15.0,8.0,,"Finesse Shot,Flair,Chip Shot (CPU AI Only),Technical Dribbler (CPU AI Only)",67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,68+2,68+2,68+2,72+2,59+2,57+2,57+2,57+2,59+2,56+2,50+2,50+2,50+2,56+2,6.0,1.9432458324294464,29.148687486441695
44,1471,0,0,5.0,5.0,3754003.0,39.0,3382.0,Luke Shaw,,23.0,True,6.0,Left Back,95.0,205988.0,L. Shaw,Luke Shaw,1995-07-12,23.0,154.94,74.8,LB,England,80.0,85.0,16500000.0,96000.0,Left,2.0,2.0,3.0,High/ Medium,Normal,32600000.0,Manchester United,82.0,LB,23.0,2014-06-27,2023,,,,,82.0,47.0,73.0,78.0,54.0,82.0,70.0,58.0,68.0,80.0,83.0,85.0,74.0,78.0,74.0,65.0,75.0,77.0,75.0,50.0,78.0,77.0,74.0,71.0,53.0,75.0,78.0,80.0,78.0,10.0,12.0,13.0,7.0,7.0,,"Injury Prone,Avoids Using Weaker Foot,Speed Dribbler (CPU AI Only)",69+2,69+2,69+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,76+2,74+2,74+2,74+2,76+2,79+2,76+2,76+2,76+2,79+2,79+2,77+2,77+2,77+2,79+2,385.0,121.50022095045631,28.40264905335342
45,2839,0,0,1.0,1.0,3857260.0,799.0,5188.0,Hattan Babhir,,19.0,False,0.0,Substitute,10.0,208974.0,H. Bahebri,Hattan Bahebri,1992-07-16,26.0,170.18,67.1,"LM,RM",Saudi Arabia,68.0,69.0,1100000.0,14000.0,Left,1.0,4.0,4.0,High/ Low,Normal,1900000.0,Al Hilal,74.0,SUB,27.0,2019-02-01,2022,,,,,65.0,62.0,48.0,64.0,55.0,70.0,69.0,48.0,60.0,68.0,80.0,74.0,81.0,63.0,76.0,71.0,65.0,67.0,62.0,65.0,55.0,42.0,67.0,65.0,42.0,55.0,46.0,43.0,50.0,10.0,7.0,12.0,12.0,9.0,,Technical Dribbler (CPU AI Only),64+2,64+2,64+2,67+2,66+2,66+2,66+2,67+2,66+2,66+2,66+2,67+2,62+2,62+2,62+2,67+2,59+2,55+2,55+2,55+2,59+2,57+2,51+2,51+2,51+2,57+2,3.0,0.9313707331649325,27.941121994947974
46,1766,0,0,12.0,12.0,3788743.0,782.0,6989.0,Timothy Castagne,,21.0,True,7.0,Right Wing Back,26.0,222501.0,T. Castagne,Timothy Castagne,1995-12-05,23.0,185.42,79.8,"RM,RB,LM",Belgium,72.0,79.0,4400000.0,16000.0,Right,1.0,3.0,3.0,Medium/ High,Lean,8300000.000000001,Atalanta,76.0,SUB,21.0,2017-07-07,2020,,,,,76.0,56.0,59.0,73.0,40.0,73.0,54.0,33.0,70.0,73.0,69.0,72.0,70.0,72.0,66.0,62.0,70.0,84.0,63.0,52.0,66.0,66.0,62.0,62.0,27.0,62.0,73.0,72.0,70.0,14.0,9.0,15.0,10.0,15.0,,Early Crosser,63+2,63+2,63+2,68+2,66+2,66+2,66+2,68+2,67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,72+2,70+2,70+2,70+2,72+2,71+2,68+2,68+2,68+2,71+2,196.0,60.198058417398144,27.641965599825678
47,2967,0,0,6.0,6.0,3857284.0,770.0,8227.0,Mario Götze,,11.0,False,0.0,Substitute,20.0,192318.0,M. Götze,Mario Götze,1992-06-03,26.0,175.26,74.8,"CF,CAM",Germany,81.0,84.0,22500000.0,68000.0,Right,4.0,4.0,4.0,High/ Medium,Normal,39900000.0,Borussia Dortmund,81.0,ST,10.0,2016-08-01,2020,,,,,78.0,77.0,53.0,87.0,86.0,85.0,81.0,72.0,82.0,90.0,75.0,66.0,83.0,85.0,85.0,74.0,58.0,77.0,71.0,66.0,58.0,65.0,83.0,86.0,77.0,85.0,63.0,53.0,57.0,14.0,7.0,12.0,6.0,10.0,#Playmaker  ,"Finesse Shot,Flair,Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only)",77+3,77+3,77+3,81+3,81+3,81+3,81+3,81+3,83+3,83+3,83+3,82+3,81+3,81+3,81+3,82+3,72+3,73+3,73+3,73+3,72+3,69+3,63+3,63+3,63+3,69+3,35.0,10.691644353086621,27.492799765079887
48,1366,0,0,5.0,5.0,3753987.0,38.0,3205.0,Kyle Walker,,2.0,True,2.0,Right Back,96.0,222878.0,T. Walker,Tyler Walker,1996-10-17,22.0,152.4,63.0,ST,England,66.0,76.0,1100000.0,11000.0,Right,1.0,4.0,3.0,High/ Medium,Lean,,Mansfield Town,65.0,RS,19.0,,"Jun 30, 2019",,,,,60.0,67.0,59.0,58.0,54.0,65.0,56.0,45.0,40.0,66.0,80.0,86.0,88.0,59.0,74.0,66.0,67.0,72.0,63.0,58.0,32.0,31.0,62.0,60.0,69.0,62.0,30.0,34.0,18.0,7.0,13.0,15.0,12.0,8.0,,"Finesse Shot,Speed Dribbler (CPU AI Only)",64+2,64+2,64+2,65+2,64+2,64+2,64+2,65+2,63+2,63+2,63+2,64+2,56+2,56+2,56+2,64+2,51+2,45+2,45+2,45+2,51+2,49+2,42+2,42+2,42+2,49+2,165.0,50.35815586052679,27.468085014832795
49,282,0,0,17.0,17.0,16196.0,220.0,5463.0,Luka Modrić,,10.0,True,13.0,Right Center Midfield,94.0,226107.0,L. Marić,Luka Marić,1987-04-25,31.0,182.88,78.0,CB,Croatia,61.0,61.0,170000.0,1000.0,Right,1.0,3.0,2.0,Medium/ Medium,Normal,230000.0,Arka Gdynia,65.0,RCB,23.0,2018-07-07,2019,,,,,35.0,24.0,53.0,64.0,33.0,56.0,40.0,63.0,58.0,58.0,58.0,61.0,51.0,57.0,52.0,42.0,55.0,64.0,68.0,35.0,64.0,62.0,18.0,38.0,58.0,53.0,57.0,59.0,57.0,12.0,12.0,7.0,6.0,14.0,,,44+2,44+2,44+2,46+2,45+2,45+2,45+2,46+2,48+2,48+2,48+2,49+2,52+2,52+2,52+2,49+2,56+2,59+2,59+2,59+2,56+2,57+2,59+2,59+2,59+2,57+2,602.0,183.31759772783622,27.406285374593455
50,1762,0,0,6.0,6.0,3788743.0,782.0,5630.0,Dries Mertens,,14.0,True,18.0,Right Attacking Midfield,74.0,175943.0,D. Mertens,Dries Mertens,1987-05-06,31.0,170.18,60.8,"CF,ST",Belgium,87.0,87.0,45000000.0,135000.0,Right,3.0,4.0,4.0,High/ Low,Normal,76500000.0,Napoli,82.0,SUB,14.0,2013-07-01,2020,Belgium,85.0,RF,14.0,77.0,86.0,35.0,82.0,70.0,91.0,82.0,79.0,74.0,89.0,93.0,85.0,94.0,88.0,92.0,80.0,60.0,75.0,42.0,81.0,59.0,36.0,87.0,83.0,79.0,81.0,25.0,40.0,40.0,7.0,10.0,8.0,10.0,4.0,"#Dribbler,#Acrobat,#Clinical Finisher,#Complete Forward","Diver,Finesse Shot,Flair,Long Shot Taker (CPU AI Only),Technical Dribbler (CPU AI Only),Takes Finesse Free Kicks,Through Ball",78+3,78+3,78+3,86+3,85+3,85+3,85+3,86+3,86+3,86+3,86+3,85+3,78+3,78+3,78+3,85+3,65+3,60+3,60+3,60+3,65+3,60+3,46+3,46+3,46+3,60+3,45.0,13.606531253522904,27.21306250704581
