,Unnamed: 0.2,Unnamed: 0.1,level_0,dex,index,Unnamed: 0,game_id,team_id,player_id,player_name,nickname,jersey_number,is_starter,starting_position_id,starting_position_name,minutes_played,id,name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),work_rate,body_type,release_clause_euro,club_team,club_rating,club_position,club_jersey_number,club_join_date,contract_end_year,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes,tags,traits,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,statistic_minutes_played,statistic_vaep_value,statistic_rating_vaep_value
105,752,36354.0,0.0,0.0,10.0,10.0,3788771.0,785.0,11127.0,Borna Barišić,,3.0,False,0.0,Substitute,24.0,241673.0,B. Barišić,Borna Barišić,1992-11-10,26.0,185.42,79.8,LB,Croatia,72.0,75.0,3200000.0,30000.0,Left,1.0,3.0,3.0,High/ Medium,Lean,6000000.0,Rangers FC,73.0,LB,31.0,2018-08-07,2022,,,,,80.0,45.0,68.0,70.0,37.0,69.0,76.0,31.0,67.0,71.0,77.0,80.0,70.0,59.0,74.0,58.0,69.0,71.0,73.0,42.0,63.0,65.0,64.0,59.0,38.0,67.0,66.0,73.0,74.0,12.0,13.0,6.0,8.0,9.0,,,61+2,61+2,61+2,66+2,63+2,63+2,63+2,66+2,64+2,64+2,64+2,68+2,65+2,65+2,65+2,68+2,71+2,67+2,67+2,67+2,71+2,71+2,68+2,68+2,68+2,71+2,0.0,0.00792411618749611,0.0
106,747,36594.0,0.0,0.0,27.0,27.0,3794685.0,915.0,9164.0,Christopher Trimmel,,16.0,False,0.0,Substitute,8.0,204024.0,C. Kramer,Christoph Kramer,1991-02-19,28.0,190.5,76.2,"CDM,CM",Germany,81.0,82.0,17000000.0,35000.0,Right,2.0,3.0,3.0,High/ High,Lean,30200000.0,Borussia Mönchengladbach,79.0,SUB,6.0,2016-07-01,2021,,,,,61.0,46.0,58.0,80.0,58.0,71.0,54.0,51.0,72.0,81.0,52.0,52.0,66.0,85.0,54.0,54.0,51.0,93.0,69.0,42.0,78.0,81.0,70.0,73.0,47.0,78.0,80.0,80.0,76.0,8.0,13.0,9.0,6.0,8.0,#Engine,,63+2,63+2,63+2,67+2,67+2,67+2,67+2,67+2,70+2,70+2,70+2,70+2,75+2,75+2,75+2,70+2,76+2,79+2,79+2,79+2,76+2,75+2,75+2,75+2,75+2,75+2,0.0,-0.0006564226350747049,0.0
107,779,34433.0,0.0,0.0,25.0,25.0,3788749.0,908.0,16290.0,Ján Greguš,,6.0,False,0.0,Substitute,4.0,194063.0,J. Greguš,Ján Greguš,1991-01-29,28.0,187.96,78.9,CM,Slovakia,69.0,69.0,1100000.0,4000.0,Right,1.0,4.0,3.0,Medium/ Medium,Lean,1600000.0,Minnesota United FC,71.0,SUB,8.0,2019-02-13,2021,,,,,66.0,60.0,61.0,73.0,64.0,67.0,69.0,68.0,68.0,70.0,67.0,70.0,67.0,63.0,68.0,77.0,58.0,72.0,70.0,72.0,74.0,64.0,62.0,65.0,64.0,58.0,65.0,67.0,65.0,8.0,7.0,13.0,7.0,6.0,,"Long Shot Taker (CPU AI Only),Takes Finesse Free Kicks",66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,0.0,0.0004309664145694114,0.0
108,789,33884.0,0.0,0.0,11.0,11.0,3788748.0,942.0,10536.0,James Forrest,,25.0,False,0.0,Substitute,16.0,162981.0,J. Morrison,James  Morrison,1986-05-25,32.0,152.4,64.0,"CAM,CM",Scotland,71.0,71.0,1800000.0,21000.0,Right,2.0,3.0,3.0,Medium/ Medium,Lean,3500000.0,West Bromwich Albion,74.0,SUB,7.0,2007-08-07,2019,,,,,76.0,70.0,63.0,74.0,80.0,71.0,64.0,60.0,70.0,74.0,59.0,54.0,66.0,68.0,77.0,80.0,51.0,60.0,61.0,73.0,69.0,59.0,67.0,71.0,69.0,74.0,53.0,63.0,65.0,11.0,6.0,11.0,16.0,10.0,,Playmaker (CPU AI Only),69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,69+2,69+2,69+2,69+2,69+2,65+2,65+2,65+2,65+2,65+2,64+2,62+2,62+2,62+2,64+2,0.0,-0.0017156384346890263,0.0
109,797,33436.0,0.0,0.0,13.0,13.0,3788747.0,915.0,20037.0,Julian Baumgartlinger,,14.0,False,0.0,Substitute,2.0,189606.0,J. Baumgartlinger,Julian Baumgartlinger,1988-01-02,31.0,182.88,86.2,CDM,Austria,78.0,78.0,7500000.0,53000.0,Right,2.0,3.0,2.0,Medium/ High,Normal,12800000.0,Bayer 04 Leverkusen,80.0,SUB,15.0,2016-07-01,2020,Austria,77.0,SUB,14.0,63.0,39.0,69.0,81.0,50.0,65.0,47.0,49.0,71.0,74.0,68.0,71.0,65.0,74.0,64.0,73.0,80.0,88.0,78.0,39.0,84.0,77.0,62.0,64.0,59.0,75.0,79.0,80.0,75.0,9.0,13.0,10.0,9.0,14.0,,Dives Into Tackles (CPU AI Only),63+2,63+2,63+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,68+2,71+2,71+2,71+2,68+2,75+2,77+2,77+2,77+2,75+2,75+2,77+2,77+2,77+2,75+2,0.0,-0.0011831624869955704,0.0
110,806,32921.0,0.0,0.0,9.0,9.0,3788746.0,941.0,8067.0,Joël Veltman,,2.0,False,0.0,Substitute,8.0,208004.0,J. Veltman,Joël Veltman,1992-01-15,27.0,182.88,74.8,"RB,CB",Netherlands,76.0,77.0,7500000.0,16000.0,Right,2.0,4.0,2.0,Medium/ High,Normal,11100000.0,Ajax,78.0,SUB,3.0,2012-07-01,2020,,,,,70.0,50.0,73.0,73.0,38.0,64.0,40.0,34.0,73.0,66.0,63.0,68.0,67.0,77.0,68.0,60.0,72.0,81.0,74.0,41.0,81.0,80.0,55.0,56.0,42.0,74.0,76.0,80.0,78.0,7.0,10.0,6.0,9.0,11.0,,Early Crosser,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,66+2,67+2,67+2,67+2,66+2,74+2,75+2,75+2,75+2,74+2,74+2,76+2,76+2,76+2,74+2,0.0,0.04507114267471479,0.0
111,753,36337.0,0.0,0.0,13.0,13.0,3788770.0,941.0,20750.0,Cody Mathès Gakpo,Cody Gakpo,26.0,False,0.0,Substitute,16.0,242516.0,C. Gakpo,Cody Mathès Gakpo,1999-05-07,19.0,187.96,76.2,LW,Netherlands,66.0,80.0,1400000.0,3000.0,Right,1.0,3.0,3.0,Medium/ Medium,Lean,2800000.0,PSV,76.0,SUB,19.0,2016-07-07,2022,,,,,58.0,65.0,33.0,58.0,58.0,74.0,49.0,56.0,47.0,71.0,77.0,78.0,73.0,55.0,69.0,63.0,64.0,62.0,66.0,50.0,37.0,25.0,59.0,64.0,59.0,58.0,30.0,34.0,28.0,15.0,11.0,7.0,9.0,5.0,,,61+2,61+2,61+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,64+2,57+2,57+2,57+2,64+2,50+2,46+2,46+2,46+2,50+2,47+2,40+2,40+2,40+2,47+2,0.0,0.0014027995857759379,0.0
112,755,36022.0,0.0,0.0,27.0,27.0,3788765.0,909.0,22212.0,Orkun Kökçü,,19.0,False,0.0,Substitute,14.0,243245.0,O. Kökçü,Orkun Kökçü,2000-12-29,18.0,154.94,69.9,"CAM,CM",Netherlands,66.0,82.0,1300000.0,2000.0,Right,1.0,4.0,3.0,Medium/ Medium,Normal,2600000.0,Feyenoord,75.0,SUB,23.0,2017-03-20,2020,,,,,54.0,55.0,41.0,66.0,55.0,69.0,75.0,70.0,66.0,71.0,71.0,70.0,68.0,55.0,68.0,65.0,64.0,55.0,54.0,70.0,54.0,48.0,54.0,64.0,50.0,64.0,51.0,49.0,57.0,9.0,6.0,10.0,6.0,12.0,,"Finesse Shot,Playmaker (CPU AI Only),Takes Finesse Free Kicks",59+2,59+2,59+2,63+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,62+2,62+2,62+2,63+2,57+2,57+2,57+2,57+2,57+2,56+2,52+2,52+2,52+2,56+2,0.0,-0.00044574286221177317,0.0
113,744,36700.0,0.0,0.0,19.0,19.0,3794690.0,912.0,9397.0,Pavel Kadeřábek,,2.0,True,6.0,Left Back,98.0,203605.0,P. Kadeřábek,Pavel Kadeřábek,1992-04-25,26.0,182.88,81.2,"RWB,RB,RM",Czech Republic,80.0,81.0,14000000.0,39000.0,Right,2.0,2.0,3.0,High/ Medium,Normal,24900000.0,TSG 1899 Hoffenheim,78.0,RWB,3.0,2015-07-01,2023,Czech Republic,75.0,SUB,2.0,86.0,28.0,71.0,77.0,57.0,76.0,57.0,52.0,69.0,77.0,78.0,78.0,66.0,82.0,66.0,66.0,69.0,86.0,79.0,41.0,78.0,72.0,72.0,68.0,54.0,78.0,72.0,79.0,76.0,10.0,11.0,14.0,13.0,7.0,,"Avoids Using Weaker Foot,Dives Into Tackles (CPU AI Only),Speed Dribbler (CPU AI Only)",64+2,64+2,64+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,74+2,72+2,72+2,72+2,74+2,78+2,75+2,75+2,75+2,78+2,77+2,75+2,75+2,75+2,77+2,0.0,0.015844032732275082,0.0
114,745,36691.0,0.0,0.0,12.0,12.0,3794689.0,776.0,16301.0,Nicolai Møller Boilesen,Nicolai Boilesen,26.0,False,0.0,Substitute,21.0,183871.0,N. Müller,Nicolai Müller,1987-09-25,31.0,172.72,66.2,"RM,LM",Germany,77.0,77.0,8500000.0,34000.0,Right,2.0,3.0,3.0,High/ Medium,Lean,,Hannover 96,75.0,CAM,21.0,,"Jun 30, 2019",,,,,75.0,75.0,56.0,71.0,80.0,83.0,65.0,61.0,66.0,75.0,84.0,78.0,85.0,74.0,83.0,71.0,78.0,73.0,57.0,63.0,71.0,48.0,75.0,69.0,73.0,77.0,36.0,49.0,37.0,6.0,16.0,6.0,7.0,14.0,,"Injury Prone,Beat Offside Trap,Speed Dribbler (CPU AI Only)",72+2,72+2,72+2,76+2,74+2,74+2,74+2,76+2,74+2,74+2,74+2,75+2,69+2,69+2,69+2,75+2,62+2,59+2,59+2,59+2,62+2,59+2,53+2,53+2,53+2,59+2,0.0,0.017238718399312347,0.0
115,743,36750.0,0.0,0.0,0.0,0.0,3794691.0,771.0,2972.0,Marcus Thuram,,26.0,False,0.0,Substitute,10.0,228093.0,M. Thuram,Marcus Thuram,1997-08-06,21.0,193.04,88.0,"LM,ST",France,75.0,83.0,10000000.0,16000.0,Right,1.0,3.0,3.0,High/ Low,Normal,22000000.0,En Avant de Guingamp,73.0,LM,11.0,2017-07-06,2020,,,,,67.0,74.0,73.0,74.0,66.0,77.0,40.0,30.0,63.0,75.0,83.0,84.0,71.0,70.0,54.0,79.0,65.0,70.0,84.0,70.0,53.0,45.0,74.0,69.0,65.0,69.0,43.0,46.0,37.0,11.0,13.0,14.0,9.0,15.0,,,75+2,75+2,75+2,74+2,74+2,74+2,74+2,74+2,73+2,73+2,73+2,73+2,68+2,68+2,68+2,73+2,61+2,59+2,59+2,59+2,61+2,59+2,56+2,56+2,56+2,59+2,0.0,-0.7785206218149819,0.0
116,775,34668.0,0.0,0.0,13.0,13.0,3788750.0,790.0,23444.0,Kristoffer Olsson,,20.0,True,9.0,Right Defensive Midfield,84.0,198702.0,K. Barmen,Kristoffer Barmen,1993-08-19,25.0,190.5,76.2,CM,Norway,68.0,72.0,1100000.0,2000.0,Right,1.0,3.0,3.0,High/ Medium,Lean,1500000.0,SK Brann,67.0,CDM,29.0,2009-01-01,2021,,,,,58.0,64.0,70.0,68.0,61.0,66.0,65.0,63.0,62.0,68.0,69.0,62.0,59.0,68.0,64.0,69.0,85.0,76.0,79.0,65.0,68.0,65.0,69.0,64.0,60.0,73.0,62.0,64.0,60.0,8.0,10.0,13.0,6.0,10.0,,,67+2,67+2,67+2,65+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,65+2,66+2,66+2,66+2,65+2,282.0,-0.00088829231026466,-0.0002834975458291468
117,804,32967.0,0.0,0.0,20.0,20.0,3788746.0,911.0,16811.0,Marlos Romero Bonfim,Marlos,11.0,False,0.0,Substitute,64.0,187754.0,Marlos,Marlos Romero Bonfim,1988-06-07,30.0,175.26,68.9,RM,Ukraine,82.0,82.0,21000000.0,1000.0,Left,2.0,4.0,5.0,Medium/ Medium,Normal,44100000.0,Shakhtar Donetsk,76.0,RM,11.0,2014-07-04,2019,,,,,76.0,79.0,53.0,81.0,68.0,87.0,82.0,72.0,73.0,88.0,85.0,82.0,92.0,77.0,84.0,77.0,68.0,78.0,62.0,78.0,58.0,51.0,77.0,82.0,80.0,84.0,45.0,49.0,42.0,6.0,13.0,13.0,8.0,9.0,"#Dribbler,#Acrobat","Finesse Shot,Flair,Chip Shot (CPU AI Only),Technical Dribbler (CPU AI Only),Backs Into Player",76+2,76+2,76+2,82+2,81+2,81+2,81+2,82+2,82+2,82+2,82+2,81+2,77+2,77+2,77+2,81+2,67+2,65+2,65+2,65+2,67+2,64+2,56+2,56+2,56+2,64+2,64.0,-0.0009058219202415785,-0.0012738120753397197
118,1235,5174.0,0.0,0.0,18.0,18.0,18243.0,212.0,5633.0,Yannick Ferreira Carrasco,Yannick Carrasco,21.0,False,0.0,Substitute,81.0,208418.0,Y. Carrasco,Yannick Ferreira Carrasco,1993-09-04,25.0,154.94,73.0,LM,Belgium,83.0,86.0,33000000.0,20000.0,Right,3.0,4.0,4.0,High/ Medium,Lean,73400000.0,Belgium,85.0,LM,11.0,,,Dalian YiFang FC,64.0,LM,10.0,78.0,79.0,53.0,77.0,68.0,88.0,81.0,78.0,71.0,87.0,89.0,87.0,88.0,83.0,71.0,84.0,68.0,74.0,59.0,75.0,61.0,18.0,81.0,71.0,74.0,75.0,58.0,39.0,26.0,9.0,11.0,9.0,10.0,10.0,#Acrobat,"Long Shot Taker (CPU AI Only),Speed Dribbler (CPU AI Only)",78+3,78+3,78+3,82+3,81+3,81+3,81+3,82+3,80+3,80+3,80+3,81+3,73+3,73+3,73+3,81+3,62+3,58+3,58+3,58+3,62+3,58+3,50+3,50+3,50+3,58+3,139.0,-0.0025090910457947757,-0.0016245913246153224
119,768,35027.0,0.0,0.0,7.0,7.0,3788752.0,780.0,5209.0,Raphaël Adelino José Guerreiro,Raphaël Guerreiro,5.0,True,6.0,Left Back,96.0,209889.0,R. Guerreiro,Raphaël Guerreiro,1993-12-22,25.0,170.18,71.2,"LM,LB,CM",Portugal,81.0,84.0,22500000.0,54000.0,Left,3.0,2.0,4.0,Medium/ Medium,Normal,39900000.0,Borussia Dortmund,81.0,LM,13.0,2016-07-01,2020,,,,,85.0,75.0,52.0,84.0,79.0,83.0,84.0,82.0,77.0,84.0,82.0,68.0,88.0,83.0,86.0,79.0,63.0,74.0,49.0,82.0,69.0,84.0,77.0,79.0,44.0,78.0,67.0,70.0,77.0,12.0,6.0,8.0,11.0,8.0,#Acrobat,"Injury Prone,Avoids Using Weaker Foot,Flair,Long Shot Taker (CPU AI Only)",74+3,74+3,74+3,80+3,79+3,79+3,79+3,80+3,81+3,81+3,81+3,80+3,80+3,80+3,80+3,80+3,78+3,76+3,76+3,76+3,78+3,76+3,69+3,69+3,69+3,76+3,293.0,-0.009431068134290399,-0.002896915126573843
120,965,24082.0,0.0,0.0,21.0,21.0,3753976.0,1.0,3517.0,Aaron Ramsey,,16.0,True,9.0,Right Defensive Midfield,96.0,186561.0,A. Ramsey,Aaron Ramsey,1990-12-26,28.0,182.88,76.2,"CM,CDM,CAM",Wales,82.0,82.0,23000000.0,130000.0,Right,3.0,3.0,3.0,High/ High,Lean,43700000.0,Arsenal,82.0,SUB,8.0,2008-06-13,2019,Wales,75.0,CAM,10.0,75.0,74.0,58.0,84.0,79.0,81.0,70.0,66.0,80.0,82.0,65.0,69.0,73.0,81.0,74.0,81.0,66.0,89.0,67.0,74.0,73.0,69.0,84.0,79.0,75.0,81.0,66.0,70.0,67.0,6.0,11.0,5.0,10.0,8.0,#Engine,"Injury Prone,Long Shot Taker (CPU AI Only)",75+3,75+3,75+3,77+3,78+3,78+3,78+3,77+3,79+3,79+3,79+3,79+3,80+3,80+3,80+3,79+3,75+3,75+3,75+3,75+3,75+3,73+3,69+3,69+3,69+3,73+3,276.0,-0.011802112203440629,-0.003848514848948031
121,818,32148.0,0.0,0.0,16.0,16.0,3788743.0,796.0,5171.0,Roman Zobnin,,11.0,True,17.0,Right Wing,66.0,213160.0,R. Zobnin,Roman Zobnin,1994-02-11,25.0,182.88,74.8,"CDM,CM,LM",Russia,79.0,86.0,15000000.0,1000.0,Right,1.0,3.0,4.0,High/ High,Lean,34500000.0,Spartak Moscow,75.0,RCM,47.0,2016-07-01,2021,Russia,77.0,LDM,8.0,69.0,65.0,70.0,81.0,55.0,82.0,65.0,65.0,79.0,82.0,74.0,78.0,70.0,79.0,65.0,65.0,63.0,90.0,63.0,67.0,70.0,75.0,64.0,72.0,57.0,77.0,81.0,79.0,76.0,10.0,8.0,13.0,15.0,9.0,#Engine,,70+2,70+2,70+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,76+2,77+2,77+2,77+2,76+2,78+2,78+2,78+2,78+2,78+2,77+2,75+2,75+2,75+2,77+2,168.0,-0.011880078534886707,-0.00636432778654645
122,1094,12171.0,0.0,0.0,16.0,16.0,267464.0,212.0,5461.0,Šime Vrsaljko,,16.0,True,2.0,Right Back,94.0,203890.0,S. Vrsaljko,Šime Vrsaljko,1992-01-10,27.0,154.94,76.2,RB,Croatia,81.0,81.0,15000000.0,57000.0,Right,2.0,3.0,3.0,High/ Medium,Lean,,Inter,82.0,SUB,2.0,,"Jun 30, 2019",,,,,82.0,44.0,73.0,77.0,53.0,74.0,70.0,57.0,70.0,79.0,78.0,79.0,67.0,79.0,72.0,75.0,85.0,87.0,73.0,58.0,75.0,80.0,65.0,68.0,52.0,67.0,79.0,81.0,77.0,15.0,11.0,10.0,10.0,12.0,,"Injury Prone,Dives Into Tackles (CPU AI Only)",67+2,67+2,67+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,79+2,77+2,77+2,77+2,79+2,79+2,77+2,77+2,77+2,79+2,94.0,-0.007973274790856522,-0.007633986501883904
123,773,34730.0,0.0,0.0,2.0,2.0,3788751.0,771.0,3026.0,Adrien Rabiot,,14.0,True,15.0,Left Center Midfield,94.0,210008.0,A. Rabiot,Adrien Rabiot,1995-04-03,23.0,193.04,79.8,"CM,CDM",France,83.0,87.0,33000000.0,91000.0,Left,2.0,3.0,3.0,High/ Medium,Lean,63500000.0,Paris Saint-Germain,84.0,RES,25.0,2012-07-01,2019,,,,,70.0,69.0,77.0,85.0,72.0,79.0,73.0,59.0,83.0,83.0,73.0,74.0,79.0,83.0,72.0,80.0,73.0,82.0,80.0,79.0,76.0,80.0,76.0,80.0,67.0,84.0,70.0,81.0,75.0,9.0,12.0,9.0,7.0,15.0,,,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,79+2,79+2,79+2,78+2,81+2,81+2,81+2,78+2,78+2,80+2,80+2,80+2,78+2,77+2,77+2,77+2,77+2,77+2,283.0,-0.02867746805986826,-0.009120042845894499
124,809,32721.0,0.0,0.0,11.0,11.0,3788745.0,768.0,7843.0,Mason Mount,,19.0,True,19.0,Center Attacking Midfield,94.0,233064.0,M. Mount,Mason Mount,1999-01-10,20.0,152.4,64.0,"CAM,CM",England,74.0,86.0,10000000.0,34000.0,Right,1.0,4.0,3.0,High/ Medium,Lean,,Derby County,71.0,LCM,8.0,,"Jun 30, 2019",,,,,69.0,67.0,59.0,74.0,61.0,75.0,75.0,76.0,71.0,79.0,77.0,68.0,78.0,70.0,75.0,70.0,46.0,74.0,46.0,68.0,38.0,45.0,63.0,78.0,60.0,70.0,44.0,44.0,30.0,11.0,12.0,13.0,8.0,12.0,,"Long Shot Taker (CPU AI Only),Playmaker (CPU AI Only),Technical Dribbler (CPU AI Only),Takes Finesse Free Kicks",67+2,67+2,67+2,72+2,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,70+2,70+2,70+2,72+2,60+2,58+2,58+2,58+2,60+2,57+2,48+2,48+2,48+2,57+2,394.0,-0.040822787325851095,-0.009325002181031977
125,815,32308.0,0.0,0.0,3.0,3.0,3788744.0,907.0,4567.0,David Brooks,,19.0,False,0.0,Substitute,21.0,220196.0,D. Brooks,David Brooks,1997-07-08,21.0,182.88,62.1,"RM,CAM",Wales,75.0,86.0,11500000.0,39000.0,Left,1.0,3.0,4.0,Medium/ Medium,Lean,24200000.0,Bournemouth,77.0,RM,20.0,2018-07-01,2022,Wales,75.0,RM,13.0,69.0,71.0,40.0,76.0,50.0,77.0,65.0,48.0,66.0,75.0,76.0,76.0,85.0,74.0,79.0,67.0,59.0,72.0,49.0,55.0,44.0,34.0,71.0,76.0,58.0,78.0,28.0,31.0,28.0,8.0,14.0,9.0,13.0,7.0,,"Flair,Technical Dribbler (CPU AI Only)",67+2,67+2,67+2,73+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,68+2,68+2,68+2,73+2,57+2,53+2,53+2,53+2,57+2,52+2,42+2,42+2,42+2,52+2,40.0,-0.004423389644216513,-0.009952626699487155
126,875,29188.0,0.0,0.0,23.0,23.0,3754059.0,27.0,8400.0,Serge Gnabry,,31.0,False,0.0,Substitute,18.0,206113.0,S. Gnabry,Serge Gnabry,1995-07-14,23.0,175.26,74.8,"LM,RM,CAM,LW",Germany,83.0,87.0,34000000.0,85000.0,Right,2.0,4.0,4.0,High/ Medium,Normal,58700000.0,FC Bayern München,85.0,RM,22.0,2017-07-01,2020,Germany,85.0,ST,6.0,74.0,81.0,46.0,79.0,83.0,87.0,64.0,62.0,68.0,83.0,92.0,90.0,86.0,81.0,88.0,85.0,64.0,68.0,68.0,81.0,63.0,38.0,80.0,74.0,68.0,74.0,45.0,48.0,45.0,14.0,10.0,10.0,9.0,7.0,"#Speedster,#Dribbler,#Acrobat","Injury Prone,Flair,Speed Dribbler (CPU AI Only),Technical Dribbler (CPU AI Only)",78+2,78+2,78+2,82+2,81+2,81+2,81+2,82+2,81+2,81+2,81+2,80+2,74+2,74+2,74+2,80+2,65+2,62+2,62+2,62+2,65+2,62+2,54+2,54+2,54+2,62+2,169.0,-0.0232133037834501,-0.012362114440890588
127,814,32399.0,0.0,0.0,6.0,6.0,3788744.0,907.0,4934.0,Ethan Ampadu,,15.0,False,0.0,Substitute,3.0,235735.0,E. Ampadu,Ethan Ampadu,2000-09-14,18.0,182.88,72.1,"CB,CDM",Wales,65.0,86.0,1100000.0,8000.0,Right,1.0,3.0,2.0,Medium/ Medium,Lean,3000000.0,Chelsea,83.0,SUB,44.0,2017-07-01,2023,Wales,75.0,LDM,15.0,27.0,23.0,59.0,70.0,25.0,57.0,34.0,27.0,64.0,58.0,62.0,58.0,56.0,61.0,68.0,52.0,74.0,60.0,67.0,22.0,57.0,62.0,29.0,59.0,33.0,64.0,66.0,67.0,65.0,13.0,12.0,9.0,8.0,12.0,,,47+2,47+2,47+2,49+2,50+2,50+2,50+2,49+2,53+2,53+2,53+2,52+2,58+2,58+2,58+2,52+2,58+2,63+2,63+2,63+2,58+2,59+2,64+2,64+2,64+2,59+2,27.0,-0.003822727514489088,-0.012742425048296962
128,813,32401.0,0.0,0.0,10.0,10.0,3788744.0,907.0,11250.0,Joe Rodon,,6.0,True,5.0,Left Center Back,97.0,229266.0,J. Rodon,Joe Rodon,1997-10-22,21.0,193.04,76.2,CB,Wales,68.0,77.0,1200000.0,7000.0,Right,1.0,4.0,2.0,Medium/ Medium,Normal,2500000.0,Swansea City,71.0,LCB,22.0,2015-07-03,2022,,,,,34.0,23.0,59.0,66.0,34.0,51.0,25.0,32.0,45.0,58.0,51.0,55.0,47.0,68.0,57.0,43.0,71.0,57.0,74.0,24.0,60.0,72.0,23.0,31.0,40.0,50.0,66.0,67.0,68.0,10.0,13.0,7.0,11.0,8.0,,,45+2,45+2,45+2,45+2,45+2,45+2,45+2,45+2,46+2,46+2,46+2,47+2,51+2,51+2,51+2,47+2,59+2,62+2,62+2,62+2,59+2,61+2,66+2,66+2,66+2,61+2,292.0,-0.04288052844276535,-0.013216601232359185
129,750,36494.0,0.0,0.0,12.0,12.0,3788773.0,780.0,12169.0,João Maria Lobo Alves Palhinha Gonçalves,João Palhinha,26.0,False,0.0,Substitute,55.0,229391.0,Palhinha,João Maria Lobo Alves Palhinha Gonçalves,1995-07-09,23.0,190.5,82.1,"CDM,CM",Portugal,75.0,82.0,8000000.0,10000.0,Right,1.0,4.0,2.0,Medium/ Medium,Normal,,SC Braga,76.0,SUB,60.0,,"Jun 30, 2020",,,,,44.0,38.0,69.0,76.0,49.0,68.0,40.0,45.0,73.0,75.0,52.0,51.0,50.0,75.0,44.0,59.0,80.0,55.0,86.0,53.0,78.0,78.0,47.0,68.0,56.0,79.0,77.0,77.0,67.0,14.0,10.0,8.0,7.0,7.0,,,59+2,59+2,59+2,59+2,61+2,61+2,61+2,59+2,64+2,64+2,64+2,61+2,69+2,69+2,69+2,61+2,66+2,74+2,74+2,74+2,66+2,67+2,75+2,75+2,75+2,67+2,79.0,-0.014215344141121022,-0.016194695856973317
130,984,23356.0,0.0,0.0,7.0,7.0,3753973.0,33.0,3957.0,César Azpilicueta Tanco,César Azpilicueta,28.0,True,6.0,Left Back,101.0,184432.0,Azpilicueta,César Azpilicueta Tanco,1989-08-28,29.0,152.4,76.2,"RB,CB",Spain,86.0,86.0,35000000.0,175000.0,Right,3.0,3.0,2.0,Medium/ Medium,Normal,64800000.0,Chelsea,83.0,RB,28.0,2012-08-24,2022,Spain,85.0,SUB,14.0,81.0,46.0,76.0,81.0,51.0,69.0,68.0,58.0,80.0,77.0,76.0,76.0,72.0,88.0,73.0,68.0,76.0,87.0,71.0,60.0,82.0,89.0,62.0,74.0,66.0,78.0,88.0,90.0,86.0,13.0,9.0,10.0,6.0,5.0,"#Tackling ,#Tactician ","Long Throw-in,Injury Free,Early Crosser,Long Passer (CPU AI Only),Team Player",67+3,67+3,67+3,71+3,70+3,70+3,70+3,71+3,72+3,72+3,72+3,74+3,77+3,77+3,77+3,74+3,83+3,83+3,83+3,83+3,83+3,84+3,83+3,83+3,83+3,84+3,293.0,-0.061565526795675396,-0.018910912667613605
